cost_component|cost_period|same_education_req|var_pop|closest_relative_type|agegroup|act_cost|act_py|att_cost|att_py|act_cost_py|att_cost_py
filled_prescriptions|after_index|yes|bd_15#prev_2021|mother|0-24|453385.85|236|13041.85|236|1921.1264831|55.262076271
filled_prescriptions|after_index|yes|bd_15#prev_2021|closest_rel|25-64|26150003.88|11109|170112.89|11109|2353.9475992|15.313069583
filled_prescriptions|after_index|yes|bd_15#prev_2021|closest_rel|65+|10343383.16|3370|770974.07|3370|3069.2531632|228.77568843
filled_prescriptions|before_index|no|bd_15#prev_2021|father|0-24|586268.75|227|170062.56|227|2582.6817181|749.17427313
filled_prescriptions|before_index|no|bd_15#prev_2021|mother|0-24|425250.55|238|-190469.63|238|1786.7670168|-800.292563
filled_prescriptions|before_index|no|bd_15#prev_2021|closest_rel|25-64|26597731.88|11562|2961327.66|11562|2300.4438575|256.12590036
filled_prescriptions|before_index|no|bd_15#prev_2021|closest_rel|65+|10470812.43|3380|542127.1|3380|3097.8735|160.39263314
filled_prescriptions|before_index|yes|bd_15#prev_2021|father|0-24|582965.07|225|177182.11|225|2590.9558667|787.47604444
filled_prescriptions|before_index|yes|bd_15#prev_2021|mother|0-24|419912.4|236|8088.2|236|1779.2898305|34.272033898
filled_prescriptions|before_index|yes|bd_15#prev_2021|closest_rel|25-64|25549386.02|11109|496230.18|11109|2299.8817193|44.669203349
filled_prescriptions|before_index|yes|bd_15#prev_2021|closest_rel|65+|10441387.33|3370|631269.15|3370|3098.3345193|187.32022255
filled_prescriptions|after_index|no|bd_16#inc_2016_2021|father|0-24|503369.4|384|79347.2|384|1310.8578125|206.63333333
filled_prescriptions|after_index|no|bd_16#inc_2016_2021|mother|0-24|626301.15|406|105984.5|406|1542.61367|261.0455665
filled_prescriptions|after_index|no|bd_16#inc_2016_2021|closest_rel|25-64|3139066.07|1404|257296.85|1404|2235.8020442|183.25986467
filled_prescriptions|after_index|no|bd_16#inc_2016_2021|closest_rel|65+|3267541.15|996|464411.73|996|3280.6638052|466.27683735
filled_prescriptions|after_index|yes|bd_16#inc_2016_2021|father|0-24|498489.85|381|54028.02|381|1308.3723097|141.80582677
filled_prescriptions|after_index|yes|bd_16#inc_2016_2021|mother|0-24|615416|403|103183.65|403|1527.0868486|256.03883375
filled_prescriptions|after_index|yes|bd_16#inc_2016_2021|closest_rel|25-64|3086970.41|1354|221028.77|1354|2279.8895199|163.24133678
filled_prescriptions|after_index|yes|bd_16#inc_2016_2021|closest_rel|65+|3265329.5|994|462464.02|994|3285.0397384|465.25555332
filled_prescriptions|before_index|no|bd_16#inc_2016_2021|father|0-24|490809.2|384|86094.75|384|1278.1489583|224.20507813
filled_prescriptions|before_index|no|bd_16#inc_2016_2021|mother|0-24|619918.36|406|167636.39|406|1526.8925123|412.89751232
filled_prescriptions|before_index|no|bd_16#inc_2016_2021|closest_rel|25-64|2926943.65|1404|250467.9|1404|2084.7176994|178.39594017
filled_prescriptions|before_index|no|bd_16#inc_2016_2021|closest_rel|65+|2960967.48|996|294835.73|996|2972.8589157|296.01980924
filled_prescriptions|before_index|yes|bd_16#inc_2016_2021|father|0-24|487308.35|381|-79370.06|381|1279.0245407|-208.3203675
filled_prescriptions|before_index|yes|bd_16#inc_2016_2021|mother|0-24|611462.71|403|90784.21|403|1517.277196|225.27099256
filled_prescriptions|before_index|yes|bd_16#inc_2016_2021|closest_rel|25-64|2879692.75|1354|314002.61|1354|2126.804099|231.90739291
filled_prescriptions|before_index|yes|bd_16#inc_2016_2021|closest_rel|65+|2960650.23|994|112606.54|994|2978.5213581|113.28625755
filled_prescriptions|after_index|no|bd_16#prev_2021|father|0-24|1031846.83|970|-239773.66|970|1063.7596186|-247.1893402
filled_prescriptions|after_index|no|bd_16#prev_2021|mother|0-24|1620254.02|985|323422.68|985|1644.9279391|328.34789848
filled_prescriptions|after_index|no|bd_16#prev_2021|closest_rel|25-64|9701872.77|4014|-60638.19|4014|2417.0086622|-15.10667414
filled_prescriptions|after_index|no|bd_16#prev_2021|closest_rel|65+|8059204.56|2378|898098.36|2378|3389.06836|377.66962153
filled_prescriptions|after_index|yes|bd_16#prev_2021|father|0-24|1030362.88|965|-128035|965|1067.7335544|-132.6787565
filled_prescriptions|after_index|yes|bd_16#prev_2021|mother|0-24|1599255.12|980|89772.77|980|1631.8929796|91.604867347
filled_prescriptions|after_index|yes|bd_16#prev_2021|closest_rel|25-64|9208146.29|3851|491203.44|3851|2391.1052428|127.55217865
filled_prescriptions|after_index|yes|bd_16#prev_2021|closest_rel|65+|8049528.56|2371|409284.66|2371|3394.9930662|172.62111345
filled_prescriptions|before_index|no|bd_16#prev_2021|father|0-24|1048183.94|970|-141682.61|970|1080.602|-146.0645464
filled_prescriptions|before_index|no|bd_16#prev_2021|mother|0-24|1470053.06|985|173632.63|985|1492.4396548|176.27678173
filled_prescriptions|before_index|no|bd_16#prev_2021|closest_rel|25-64|9389731.72|4014|50941.42|4014|2339.2455705|12.690936721
filled_prescriptions|before_index|no|bd_16#prev_2021|closest_rel|65+|7994914.86|2378|856440.44|2378|3362.0331623|360.15157275
filled_prescriptions|before_index|yes|bd_16#prev_2021|father|0-24|1046983.94|965|14745.82|965|1084.9574508|15.280642487
filled_prescriptions|before_index|yes|bd_16#prev_2021|mother|0-24|1453219.31|980|97762.44|980|1482.8768469|99.757591837
filled_prescriptions|before_index|yes|bd_16#prev_2021|closest_rel|25-64|8904235.18|3851|317689.78|3851|2312.1877902|82.495398598
filled_prescriptions|before_index|yes|bd_16#prev_2021|closest_rel|65+|7983230.43|2371|547736.55|2371|3367.0309701|231.01499367
filled_prescriptions|after_index|no|bd_17#inc_2016_2021|father|0-24|135351.85|109|41126.15|109|1241.7600917|377.30412844
filled_prescriptions|after_index|no|bd_17#inc_2016_2021|mother|0-24|142876.65|114|-510.2|114|1253.3039474|-4.475438596
filled_prescriptions|after_index|no|bd_17#inc_2016_2021|closest_rel|25-64|1957403.33|861|187547.81|861|2273.4068873|217.8255633
filled_prescriptions|after_index|no|bd_17#inc_2016_2021|closest_rel|65+|3610295.25|1347|60902.78|1347|2680.2488864|45.213645137
filled_prescriptions|after_index|yes|bd_17#inc_2016_2021|father|0-24|135045|107|-27453.7|107|1262.1028037|-256.5766355
filled_prescriptions|after_index|yes|bd_17#inc_2016_2021|mother|0-24|142876.65|112|15037.4|112|1275.684375|134.2625
filled_prescriptions|after_index|yes|bd_17#inc_2016_2021|closest_rel|25-64|1909228.96|827|34217.89|827|2308.620266|41.37592503
filled_prescriptions|after_index|yes|bd_17#inc_2016_2021|closest_rel|65+|3606989.95|1342|316192.72|1342|2687.7719449|235.61305514
filled_prescriptions|before_index|no|bd_17#inc_2016_2021|father|0-24|113470.05|109|9157.05|109|1041.009633|84.009633028
filled_prescriptions|before_index|no|bd_17#inc_2016_2021|mother|0-24|101685.15|114|-5629.85|114|891.975|-49.38464912
filled_prescriptions|before_index|no|bd_17#inc_2016_2021|closest_rel|25-64|1895454.42|861|158099.56|861|2201.4569338|183.62318235
filled_prescriptions|before_index|no|bd_17#inc_2016_2021|closest_rel|65+|3398290.41|1347|-48834.21|1347|2522.8585078|-36.25405345
filled_prescriptions|before_index|yes|bd_17#inc_2016_2021|father|0-24|113470.05|107|-19056.2|107|1060.467757|-178.0953271
filled_prescriptions|before_index|yes|bd_17#inc_2016_2021|mother|0-24|101650.7|112|13227.05|112|907.59553571|118.09866071
filled_prescriptions|before_index|yes|bd_17#inc_2016_2021|closest_rel|25-64|1847368.59|827|53338.48|827|2233.8193349|64.496348247
filled_prescriptions|before_index|yes|bd_17#inc_2016_2021|closest_rel|65+|3396534.76|1342|302388.02|1342|2530.9498957|225.32639344
filled_prescriptions|after_index|no|bd_17#prev_2021|father|0-24|495461.5|314|138789.05|314|1577.9028662|442.00334395
filled_prescriptions|after_index|no|bd_17#prev_2021|mother|0-24|693825.59|324|312447.49|324|2141.4370062|964.34410494
filled_prescriptions|after_index|no|bd_17#prev_2021|closest_rel|25-64|3721460.58|1522|97088.96|1522|2445.1120762|63.790381078
filled_prescriptions|after_index|no|bd_17#prev_2021|closest_rel|65+|4921243.18|1591|426395.74|1591|3093.1761031|268.00486486
filled_prescriptions|after_index|yes|bd_17#prev_2021|father|0-24|487836.55|310|88257.08|310|1573.6662903|284.70025806
filled_prescriptions|after_index|yes|bd_17#prev_2021|mother|0-24|689478.54|320|340166.67|320|2154.6204375|1063.0208438
filled_prescriptions|after_index|yes|bd_17#prev_2021|closest_rel|25-64|3610032.75|1452|-109902.79|1452|2486.2484504|-75.69062672
filled_prescriptions|after_index|yes|bd_17#prev_2021|closest_rel|65+|4903862.23|1589|414214.98|1589|3086.1310447|260.67651353
filled_prescriptions|before_index|no|bd_17#prev_2021|father|0-24|519394.95|314|171398.9|314|1654.1240446|545.85636943
filled_prescriptions|before_index|no|bd_17#prev_2021|mother|0-24|586050.54|324|213263.92|324|1808.797963|658.22197531
filled_prescriptions|before_index|no|bd_17#prev_2021|closest_rel|25-64|3942972.71|1522|440126.01|1522|2590.6522405|289.17609067
filled_prescriptions|before_index|no|bd_17#prev_2021|closest_rel|65+|4983237.62|1591|353894|1591|3132.1418102|222.43494657
filled_prescriptions|before_index|yes|bd_17#prev_2021|father|0-24|513535.5|310|128840.89|310|1656.566129|415.61577419
filled_prescriptions|before_index|yes|bd_17#prev_2021|mother|0-24|581823.09|320|214293.57|320|1818.1971563|669.66740625
filled_prescriptions|before_index|yes|bd_17#prev_2021|closest_rel|25-64|3816805.83|1452|497940.09|1452|2628.6541529|342.93394628
filled_prescriptions|before_index|yes|bd_17#prev_2021|closest_rel|65+|4976944.27|1589|468643.26|1589|3132.1235179|294.92967904
filled_prescriptions|after_index|no|bd_18#inc_2016_2021|father|0-24|154479.6|101|100071.1|101|1529.5009901|990.8029703
filled_prescriptions|after_index|no|bd_18#inc_2016_2021|mother|0-24|154394.9|103|17611|103|1498.9796117|170.98058252
filled_prescriptions|after_index|no|bd_18#inc_2016_2021|closest_rel|25-64|6860446.11|2828|542181.07|2828|2425.9003218|191.71890736
filled_prescriptions|after_index|no|bd_18#inc_2016_2021|closest_rel|65+|30961234.42|9639|603700.43|9639|3212.0795124|62.631022928
filled_prescriptions|after_index|yes|bd_18#inc_2016_2021|father|0-24|154479.6|101|8711.66|101|1529.5009901|86.254059406
filled_prescriptions|after_index|yes|bd_18#inc_2016_2021|mother|0-24|154394.9|103|12238.5|103|1498.9796117|118.82038835
filled_prescriptions|after_index|yes|bd_18#inc_2016_2021|closest_rel|25-64|6635929.28|2749|438663.39|2749|2413.9429902|159.57198618
filled_prescriptions|after_index|yes|bd_18#inc_2016_2021|closest_rel|65+|30868570.65|9601|819115.29|9601|3215.1411988|85.315622331
filled_prescriptions|before_index|no|bd_18#inc_2016_2021|father|0-24|116830.6|101|54115|101|1156.7386139|535.79207921
filled_prescriptions|before_index|no|bd_18#inc_2016_2021|mother|0-24|120346.71|103|19175.11|103|1168.4146602|186.1661165
filled_prescriptions|before_index|no|bd_18#inc_2016_2021|closest_rel|25-64|6542442.74|2828|408809.17|2828|2313.4521711|144.55769802
filled_prescriptions|before_index|no|bd_18#inc_2016_2021|closest_rel|65+|29534994.07|9639|561454.68|9639|3064.1139195|58.248229069
filled_prescriptions|before_index|yes|bd_18#inc_2016_2021|father|0-24|116830.6|101|-22996.07|101|1156.7386139|-227.6838614
filled_prescriptions|before_index|yes|bd_18#inc_2016_2021|mother|0-24|120346.71|103|16196.41|103|1168.4146602|157.24669903
filled_prescriptions|before_index|yes|bd_18#inc_2016_2021|closest_rel|25-64|6346837.89|2749|505662.96|2749|2308.7806075|183.94432885
filled_prescriptions|before_index|yes|bd_18#inc_2016_2021|closest_rel|65+|29458670.18|9601|1283151.26|9601|3068.2918633|133.64766795
filled_prescriptions|after_index|no|bd_18#prev_2021|father|0-24|210358.3|174|-17114.39|174|1208.9557471|-98.35856322
filled_prescriptions|after_index|no|bd_18#prev_2021|mother|0-24|334021.9|180|53133.45|180|1855.6772222|295.18583333
filled_prescriptions|after_index|no|bd_18#prev_2021|closest_rel|25-64|13701919.92|4981|1521724.52|4981|2750.8371652|305.50582614
filled_prescriptions|after_index|no|bd_18#prev_2021|closest_rel|65+|47181896.34|14967|1155234.27|14967|3152.3950251|77.185425937
filled_prescriptions|after_index|yes|bd_18#prev_2021|father|0-24|210298.3|172|10874.65|172|1222.6645349|63.224709302
filled_prescriptions|after_index|yes|bd_18#prev_2021|mother|0-24|330393.9|178|53323.7|178|1856.1455056|299.57134831
filled_prescriptions|after_index|yes|bd_18#prev_2021|closest_rel|25-64|13236450.72|4821|1315545.74|4821|2745.5819788|272.8781871
filled_prescriptions|after_index|yes|bd_18#prev_2021|closest_rel|65+|46894620.91|14906|2034529.03|14906|3146.023139|136.49060982
filled_prescriptions|before_index|no|bd_18#prev_2021|father|0-24|204412.85|174|-55420.28|174|1174.7864943|-318.5073563
filled_prescriptions|before_index|no|bd_18#prev_2021|mother|0-24|414556.5|180|158562.7|180|2303.0916667|880.90388889
filled_prescriptions|before_index|no|bd_18#prev_2021|closest_rel|25-64|13832667.82|4981|2033507.63|4981|2777.0864927|408.25288697
filled_prescriptions|before_index|no|bd_18#prev_2021|closest_rel|65+|47099360.13|14967|606560.24|14967|3146.8804791|40.52650765
filled_prescriptions|before_index|yes|bd_18#prev_2021|father|0-24|204255.75|172|6609.08|172|1187.5334302|38.424883721
filled_prescriptions|before_index|yes|bd_18#prev_2021|mother|0-24|411435.5|178|124941.65|178|2311.4353933|701.91938202
filled_prescriptions|before_index|yes|bd_18#prev_2021|closest_rel|25-64|13354988.37|4821|1626112.85|4821|2770.1697511|337.2978324
filled_prescriptions|before_index|yes|bd_18#prev_2021|closest_rel|65+|46864791.73|14906|2104224.9|14906|3144.0219864|141.16630216
filled_prescriptions|after_index|no|bd_19#inc_2016_2021|father|0-24|13215185.07|6631|3254350.11|6631|1992.9399894|490.77817976
filled_prescriptions|after_index|no|bd_19#inc_2016_2021|mother|0-24|15185250.6|7010|4898412.55|7010|2166.2269044|698.77497147
filled_prescriptions|after_index|no|bd_19#inc_2016_2021|closest_rel|25-64|19384384.18|8481|2504298.06|8481|2285.6248296|295.2833463
filled_prescriptions|after_index|no|bd_19#inc_2016_2021|closest_rel|65+|516468.1|223|38304.95|223|2316.0004484|171.77107623
filled_prescriptions|after_index|yes|bd_19#inc_2016_2021|father|0-24|13170743.07|6600|3222687.8|6600|1995.5671318|488.2860303
filled_prescriptions|after_index|yes|bd_19#inc_2016_2021|mother|0-24|15122400.5|6975|4662572.91|6975|2168.0860932|668.46923441
filled_prescriptions|after_index|yes|bd_19#inc_2016_2021|closest_rel|25-64|17989112.04|7729|2302460.09|7729|2327.4824738|297.89883426
filled_prescriptions|after_index|yes|bd_19#inc_2016_2021|closest_rel|65+|509486.4|222|17199.25|222|2294.9837838|77.474099099
filled_prescriptions|before_index|no|bd_19#inc_2016_2021|father|0-24|12332080.91|6631|2710917.99|6631|1859.7618625|408.82491178
filled_prescriptions|before_index|no|bd_19#inc_2016_2021|mother|0-24|14471019.15|7010|4907694.95|7010|2064.3393937|700.09913695
filled_prescriptions|before_index|no|bd_19#inc_2016_2021|closest_rel|25-64|18294138.77|8481|2766750.58|8481|2157.0733133|326.22928664
filled_prescriptions|before_index|no|bd_19#inc_2016_2021|closest_rel|65+|483865.18|223|35199.45|223|2169.7990135|157.84506726
filled_prescriptions|before_index|yes|bd_19#inc_2016_2021|father|0-24|12281907.86|6600|2739167.58|6600|1860.8951303|415.02539091
filled_prescriptions|before_index|yes|bd_19#inc_2016_2021|mother|0-24|14395748.75|6975|4410742.72|6975|2063.9066308|632.36454767
filled_prescriptions|before_index|yes|bd_19#inc_2016_2021|closest_rel|25-64|16993785.34|7729|2239956.42|7729|2198.7042748|289.81193169
filled_prescriptions|before_index|yes|bd_19#inc_2016_2021|closest_rel|65+|472436.13|222|6096.2|222|2128.0906757|27.46036036
filled_prescriptions|after_index|no|bd_19#prev_2021|father|0-24|11784759.18|5350|3447683.25|5350|2202.7587252|644.4267757
filled_prescriptions|after_index|no|bd_19#prev_2021|mother|0-24|13595203.27|5583|4948128.88|5583|2435.1071592|886.28495074
filled_prescriptions|after_index|no|bd_19#prev_2021|closest_rel|25-64|142479883.92|52844|28805612.45|52844|2696.2357868|545.10658637
filled_prescriptions|after_index|no|bd_19#prev_2021|closest_rel|65+|9512161.66|3375|1636345.69|3375|2818.4182696|484.84316741
filled_prescriptions|after_index|yes|bd_19#prev_2021|father|0-24|11732383.53|5332|3194405.08|5332|2200.3720049|599.10072768
filled_prescriptions|after_index|yes|bd_19#prev_2021|mother|0-24|13511753.47|5562|4628189.5|5562|2429.2976393|832.10886372
filled_prescriptions|after_index|yes|bd_19#prev_2021|closest_rel|25-64|132559418.8|48418|21624427.93|48418|2737.8127721|446.61960283
filled_prescriptions|after_index|yes|bd_19#prev_2021|closest_rel|65+|9468970.93|3363|1300046.77|3363|2815.6321528|386.57352661
filled_prescriptions|before_index|no|bd_19#prev_2021|father|0-24|11262376.92|5350|3303682.43|5350|2105.1171813|617.51073458
filled_prescriptions|before_index|no|bd_19#prev_2021|mother|0-24|13081006.72|5583|4587114.08|5583|2343.0067562|821.62172309
filled_prescriptions|before_index|no|bd_19#prev_2021|closest_rel|25-64|140433464.37|52844|28356749.59|52844|2657.5101122|536.61247426
filled_prescriptions|before_index|no|bd_19#prev_2021|closest_rel|65+|9364163.13|3375|1194273.81|3375|2774.5668533|353.85890667
filled_prescriptions|before_index|yes|bd_19#prev_2021|father|0-24|11225967.62|5332|2972720|5332|2105.3952776|557.5243811
filled_prescriptions|before_index|yes|bd_19#prev_2021|mother|0-24|12988765.07|5562|4082480.78|5562|2335.2688008|733.99510608
filled_prescriptions|before_index|yes|bd_19#prev_2021|closest_rel|25-64|130949747.22|48418|24239058.36|48418|2704.5674588|500.62080962
filled_prescriptions|before_index|yes|bd_19#prev_2021|closest_rel|65+|9327011.64|3363|1302271.14|3363|2773.4200535|387.23495094
filled_prescriptions|after_index|no|bd_20#inc_2016_2021|father|0-24|690522.84|408|165354.39|408|1692.4579412|405.28036765
filled_prescriptions|after_index|no|bd_20#inc_2016_2021|mother|0-24|625755.05|422|-116961.65|422|1482.831872|-277.1603081
filled_prescriptions|after_index|no|bd_20#inc_2016_2021|closest_rel|25-64|25258588.17|8685|6913065.23|8685|2908.3003074|795.97757398
filled_prescriptions|after_index|no|bd_20#inc_2016_2021|closest_rel|65+|43263155.19|12418|6269487.05|12418|3483.9068441|504.87091722
filled_prescriptions|after_index|yes|bd_20#inc_2016_2021|father|0-24|689500.24|407|111860|407|1694.1037838|274.84029484
filled_prescriptions|after_index|yes|bd_20#inc_2016_2021|mother|0-24|615480.4|420|-64550.11|420|1465.4295238|-153.6907381
filled_prescriptions|after_index|yes|bd_20#inc_2016_2021|closest_rel|25-64|24303174.58|8363|5712832.49|8363|2906.0354634|683.1080342
filled_prescriptions|after_index|yes|bd_20#inc_2016_2021|closest_rel|65+|43114141.72|12383|5598414.6|12383|3481.720239|452.10486958
filled_prescriptions|before_index|no|bd_20#inc_2016_2021|father|0-24|615276.2|408|164368.2|408|1508.029902|402.86323529
filled_prescriptions|before_index|no|bd_20#inc_2016_2021|mother|0-24|590809.45|422|-112800.75|422|1400.0223934|-267.3003555
filled_prescriptions|before_index|no|bd_20#inc_2016_2021|closest_rel|25-64|24210668.96|8685|6449640.31|8685|2787.6417916|742.61834312
filled_prescriptions|before_index|no|bd_20#inc_2016_2021|closest_rel|65+|41443096.17|12418|5540643.96|12418|3337.3406483|446.17844742
filled_prescriptions|before_index|yes|bd_20#inc_2016_2021|father|0-24|613351.55|407|12807.27|407|1507.0062654|31.467493857
filled_prescriptions|before_index|yes|bd_20#inc_2016_2021|mother|0-24|582596.55|420|25112.95|420|1387.1346429|59.792738095
filled_prescriptions|before_index|yes|bd_20#inc_2016_2021|closest_rel|25-64|23339188.25|8363|5240841.69|8363|2790.7674579|626.6700574
filled_prescriptions|before_index|yes|bd_20#inc_2016_2021|closest_rel|65+|41310195.98|12383|5079926.27|12383|3336.0410224|410.23389082
filled_prescriptions|after_index|no|bd_20#prev_2021|father|0-24|882475.2|609|114634.54|609|1449.0561576|188.23405583
filled_prescriptions|after_index|no|bd_20#prev_2021|mother|0-24|908763.6|612|-9033.76|612|1484.9078431|-14.76104575
filled_prescriptions|after_index|no|bd_20#prev_2021|closest_rel|25-64|42868055.95|14954|5685762.09|14954|2866.6614919|380.2168042
filled_prescriptions|after_index|no|bd_20#prev_2021|closest_rel|65+|78449292.78|23351|9305012.42|23351|3359.5688741|398.48453685
filled_prescriptions|after_index|yes|bd_20#prev_2021|father|0-24|879845.95|605|93127.45|605|1454.2908264|153.92966942
filled_prescriptions|after_index|yes|bd_20#prev_2021|mother|0-24|889938.9|608|-29855.31|608|1463.7152961|-49.10412829
filled_prescriptions|after_index|yes|bd_20#prev_2021|closest_rel|25-64|41715630.74|14450|7179565.36|14450|2886.8948609|496.85573426
filled_prescriptions|after_index|yes|bd_20#prev_2021|closest_rel|65+|78101120.25|23266|7442989.07|23266|3356.8778582|319.90841013
filled_prescriptions|before_index|no|bd_20#prev_2021|father|0-24|791334.45|609|21771.34|609|1299.3997537|35.749326765
filled_prescriptions|before_index|no|bd_20#prev_2021|mother|0-24|890313.2|612|92561.31|612|1454.7601307|151.24397059
filled_prescriptions|before_index|no|bd_20#prev_2021|closest_rel|25-64|41846880.37|14954|5187735.03|14954|2798.373704|346.91286813
filled_prescriptions|before_index|no|bd_20#prev_2021|closest_rel|65+|78710521.7|23351|10081805.65|23351|3370.7559291|431.7504882
filled_prescriptions|before_index|yes|bd_20#prev_2021|father|0-24|787781.4|605|52747.1|605|1302.1180165|87.185289256
filled_prescriptions|before_index|yes|bd_20#prev_2021|mother|0-24|876571|608|22715|608|1441.7286184|37.360197368
filled_prescriptions|before_index|yes|bd_20#prev_2021|closest_rel|25-64|40637163.74|14450|6598885.32|14450|2812.2604664|456.67026436
filled_prescriptions|before_index|yes|bd_20#prev_2021|closest_rel|65+|78350129.9|23266|7909460.84|23266|3367.5805854|339.95791455
filled_prescriptions|after_index|no|bd_21#inc_2016_2021|father|0-24|14994164.59|7945|4181924.75|7945|1887.2453858|526.35931403
filled_prescriptions|after_index|no|bd_21#inc_2016_2021|mother|0-24|17447982.8|8627|5048220.16|8627|2022.4855454|585.16519764
filled_prescriptions|after_index|no|bd_21#inc_2016_2021|closest_rel|25-64|18997658.95|7786|1840161.94|7786|2439.9767467|236.34240175
filled_prescriptions|after_index|no|bd_21#inc_2016_2021|closest_rel|65+|4163726.02|1521|546202.71|1521|2737.4924523|359.10763314
filled_prescriptions|after_index|yes|bd_21#inc_2016_2021|father|0-24|14867549.54|7890|3310924.55|7890|1884.3535539|419.63555767
filled_prescriptions|after_index|yes|bd_21#inc_2016_2021|mother|0-24|17320485.3|8560|4748015.67|8560|2023.4211799|554.6747278
filled_prescriptions|after_index|yes|bd_21#inc_2016_2021|closest_rel|25-64|17769597.86|7040|2429299.63|7040|2524.0906051|345.07097017
filled_prescriptions|after_index|yes|bd_21#inc_2016_2021|closest_rel|65+|4120313.83|1507|561894.63|1507|2734.1166755|372.85642336
filled_prescriptions|before_index|no|bd_21#inc_2016_2021|father|0-24|13887059.75|7945|3823361.33|7945|1747.8992763|481.22861296
filled_prescriptions|before_index|no|bd_21#inc_2016_2021|mother|0-24|16621631.85|8627|4619387.7|8627|1926.698951|535.45701866
filled_prescriptions|before_index|no|bd_21#inc_2016_2021|closest_rel|25-64|18489448.27|7786|2450330.52|7786|2374.7043758|314.70980221
filled_prescriptions|before_index|no|bd_21#inc_2016_2021|closest_rel|65+|3881723.9|1521|337816.72|1521|2552.0867193|222.10172255
filled_prescriptions|before_index|yes|bd_21#inc_2016_2021|father|0-24|13752380.15|7890|3296286.35|7890|1743.0139607|417.7802725
filled_prescriptions|before_index|yes|bd_21#inc_2016_2021|mother|0-24|16504139.4|8560|4691998.08|8560|1928.0536682|548.13061682
filled_prescriptions|before_index|yes|bd_21#inc_2016_2021|closest_rel|25-64|17363417.4|7040|2067262.93|7040|2466.394517|293.64530256
filled_prescriptions|before_index|yes|bd_21#inc_2016_2021|closest_rel|65+|3843630.85|1507|319312.99|1507|2550.5181486|211.88652289
filled_prescriptions|after_index|no|bd_21#prev_2021|father|0-24|15565447.63|6963|5459347.79|6963|2235.4513328|784.05109723
filled_prescriptions|after_index|no|bd_21#prev_2021|mother|0-24|16455305.95|7571|4947689.63|7571|2173.4653216|653.50543257
filled_prescriptions|after_index|no|bd_21#prev_2021|closest_rel|25-64|110417093.76|40090|11630989.86|40090|2754.2303258|290.12197206
filled_prescriptions|after_index|no|bd_21#prev_2021|closest_rel|65+|14217867.85|5443|1478898.26|5443|2612.1381315|271.70645967
filled_prescriptions|after_index|yes|bd_21#prev_2021|father|0-24|15480263.43|6927|4631703.55|6927|2234.7716804|668.64494731
filled_prescriptions|after_index|yes|bd_21#prev_2021|mother|0-24|16299524.65|7522|4065011.19|7522|2166.9136732|540.41627094
filled_prescriptions|after_index|yes|bd_21#prev_2021|closest_rel|25-64|101895987.37|36223|9144301.11|36223|2813.0190037|252.44461005
filled_prescriptions|after_index|yes|bd_21#prev_2021|closest_rel|65+|14174510.3|5419|1154110.34|5419|2615.7059051|212.97478132
filled_prescriptions|before_index|no|bd_21#prev_2021|father|0-24|14600018.97|6963|4872072.06|6963|2096.8000819|699.70875485
filled_prescriptions|before_index|no|bd_21#prev_2021|mother|0-24|15837909.1|7571|4472378.49|7571|2091.9177255|590.72493594
filled_prescriptions|before_index|no|bd_21#prev_2021|closest_rel|25-64|109723541.75|40090|13836656.59|40090|2736.9304502|345.13985009
filled_prescriptions|before_index|no|bd_21#prev_2021|closest_rel|65+|13895625.62|5443|1173369.4|5443|2552.9350762|215.57402168
filled_prescriptions|before_index|yes|bd_21#prev_2021|father|0-24|14508282.92|6927|4099932.7|6927|2094.454009|591.87710409
filled_prescriptions|before_index|yes|bd_21#prev_2021|mother|0-24|15699589.25|7522|3659752.61|7522|2087.1562417|486.53983116
filled_prescriptions|before_index|yes|bd_21#prev_2021|closest_rel|25-64|101591331.43|36223|10573207.25|36223|2804.6084375|291.89209204
filled_prescriptions|before_index|yes|bd_21#prev_2021|closest_rel|65+|13846701.32|5419|348696.37|5419|2555.2133825|64.346995756
filled_prescriptions|after_index|no|bd_22#inc_2016_2021|father|0-24|51124318.24|37378|12467919.28|37378|1367.7649484|333.56303922
filled_prescriptions|after_index|no|bd_22#inc_2016_2021|mother|0-24|61910075.05|37852|19543594.63|37852|1635.5826654|516.31603693
filled_prescriptions|after_index|no|bd_22#inc_2016_2021|closest_rel|25-64|267585414.04|141060|27130673.2|141060|1896.9616762|192.33427761
filled_prescriptions|after_index|no|bd_22#inc_2016_2021|closest_rel|65+|180479502.42|74300|12609632.19|74300|2429.0646355|169.71241171
filled_prescriptions|after_index|yes|bd_22#inc_2016_2021|father|0-24|50840509.34|37204|10962600.16|37204|1366.5334195|294.66186862
filled_prescriptions|after_index|yes|bd_22#inc_2016_2021|mother|0-24|61516756.73|37654|18109205.01|37654|1633.7376303|480.9370853
filled_prescriptions|after_index|yes|bd_22#inc_2016_2021|closest_rel|25-64|257983381.46|135114|26820771.03|135114|1909.3756492|198.50475177
filled_prescriptions|after_index|yes|bd_22#inc_2016_2021|closest_rel|65+|179193567.98|73896|11701075.17|73896|2424.9427301|158.3451766
filled_prescriptions|before_index|no|bd_22#inc_2016_2021|father|0-24|47798910.53|37378|12484725.41|37378|1278.7979702|334.01266547
filled_prescriptions|before_index|no|bd_22#inc_2016_2021|mother|0-24|57468162.33|37852|17169425.68|37852|1518.23318|453.59361936
