cost_component|cost_period|additional_relative_req|var_pop|closest_relative_group|agegroup|act_cost_total|act_py|att_cost_total|att_py|n_cases_included|act_cost_per_person|att_cost_per_person|att_cost_prop
secondary_sector|before_index|no|bd_09#prev_2021|sibling|65+|7091526.5151|302|689887.69454|302|302|23481.875878|2284.3963395|
secondary_sector|before_index|no|bd_10#inc_2016_2021|father|0-24|43239517.297|4481|-4052947.44|4481|4481|9649.5240565|-904.4738764|
secondary_sector|before_index|no|bd_10#inc_2016_2021|mother|0-24|49287476.258|4686|-1538209.271|4686|4686|10518.027371|-328.2563532|
secondary_sector|before_index|no|bd_10#inc_2016_2021|child|25-64|574976.69271|134|-306068.421|134|134|4290.8708411|-2284.092694|
secondary_sector|before_index|no|bd_10#inc_2016_2021|parent|25-64|6846549.1034|432|-289262.9137|432|432|15848.493295|-669.5900781|
secondary_sector|before_index|no|bd_10#inc_2016_2021|partner|25-64|4372609.695|507|1294219.2677|507|507|8624.476716|2552.7007253|
secondary_sector|before_index|no|bd_10#inc_2016_2021|pooled|25-64|15507954.732|1287|1977229.8213|1287|1287|12049.692876|1536.3091075|
secondary_sector|before_index|no|bd_10#inc_2016_2021|sibling|25-64|3713819.2407|214|1278341.8883|214|214|17354.295517|5973.5602257|
secondary_sector|before_index|no|bd_10#inc_2016_2021|child|65+|311319.1575|15|295339.82202|15|15|20754.6105|19689.321468|
secondary_sector|before_index|no|bd_10#inc_2016_2021|partner|65+|55059.0394|8|-384086.1116|8|8|6882.379925|-48010.76395|
secondary_sector|before_index|no|bd_10#inc_2016_2021|pooled|65+|366378.1969|24|-88746.28961|24|24|15265.758204|-3697.762067|
secondary_sector|before_index|no|bd_10#inc_2016_2021|sibling|65+||||||||
secondary_sector|before_index|no|bd_10#prev_2021|father|0-24|57688917.08|5073|-3518497.737|5073|5073|11371.755782|-693.5733761|
secondary_sector|before_index|no|bd_10#prev_2021|mother|0-24|57312058.163|5324|-3491169.753|5324|5324|10764.849392|-655.7418769|
secondary_sector|before_index|no|bd_10#prev_2021|child|25-64|7724591.3098|1223|-107397.5687|1223|1223|6316.1008257|-87.81485583|
secondary_sector|before_index|no|bd_10#prev_2021|parent|25-64|60887247.693|3027|3950392.3412|3027|3027|20114.71678|1305.0519793|
secondary_sector|before_index|no|bd_10#prev_2021|partner|25-64|35478402.587|5889|-262512.3655|5889|5889|6024.5207313|-44.57673043|
secondary_sector|before_index|no|bd_10#prev_2021|pooled|25-64|123195830|11578|7136021.1765|11578|11578|10640.51045|616.34316605|
secondary_sector|before_index|no|bd_10#prev_2021|sibling|25-64|19105588.406|1439|3555538.7695|1439|1439|13276.989858|2470.8400066|
secondary_sector|before_index|no|bd_10#prev_2021|child|65+|262095.49816|57|-368222.2873|57|57|4598.1666344|-6460.040129|
secondary_sector|before_index|no|bd_10#prev_2021|partner|65+|1829585.6381|37|1332765.9272|37|37|49448.260489|36020.700734|
secondary_sector|before_index|no|bd_10#prev_2021|pooled|65+|2479428.1934|106|1294125.2894|106|106|23390.832013|12208.729145|
secondary_sector|before_index|no|bd_10#prev_2021|sibling|65+|387747.05712|12|329581.64956|12|12|32312.25476|27465.137463|
secondary_sector|before_index|no|bd_11#inc_2016_2021|father|0-24|45712139.194|4919|7569104.7255|4919|4919|9292.9740178|1538.7486736|
secondary_sector|before_index|no|bd_11#inc_2016_2021|mother|0-24|76868698.527|5113|16291165.223|5113|5113|15033.97194|3186.2243737|
secondary_sector|before_index|no|bd_11#inc_2016_2021|child|25-64|16177845.257|1069|3625828.982|1069|1069|15133.625123|3391.7951188|
secondary_sector|before_index|no|bd_11#inc_2016_2021|parent|25-64|25932081.431|1012|3505769.3366|1012|1012|25624.586395|3464.1989492|
secondary_sector|before_index|no|bd_11#inc_2016_2021|partner|25-64|57574044.987|3396|20032220.676|3396|3396|16953.487923|5898.7693391|
secondary_sector|before_index|no|bd_11#inc_2016_2021|pooled|25-64|121393920.88|6537|32135226.534|6537|6537|18570.28008|4915.8982001|
secondary_sector|before_index|no|bd_11#inc_2016_2021|sibling|25-64|21709949.206|1060|4971407.5395|1060|1060|20481.084157|4690.0071127|
secondary_sector|before_index|no|bd_11#inc_2016_2021|child|65+|44249839.602|3100|11765389.883|3100|3100|14274.141807|3795.2870589|
secondary_sector|before_index|no|bd_11#inc_2016_2021|partner|65+|100543963.56|4107.9994311|-1363658.142|4107.9994311|4108|24475.164919|-331.9518818|
secondary_sector|before_index|no|bd_11#inc_2016_2021|pooled|65+|147238259.36|7317.9994311|11341788.174|7317.9994311|7318|20120.015142|1549.8481901|
secondary_sector|before_index|no|bd_11#inc_2016_2021|sibling|65+|2444456.1967|110|940056.43281|110|110|22222.329061|8545.967571|
secondary_sector|before_index|no|bd_11#prev_2021|father|0-24|146362509.55|13765|16540634.765|13765|13765|10632.946571|1201.6443709|
secondary_sector|before_index|no|bd_11#prev_2021|mother|0-24|198105137.51|14300|29203959.039|14300|14300|13853.50612|2042.2348978|
secondary_sector|before_index|no|bd_11#prev_2021|child|25-64|51556708.612|3907|18452428.429|3907|3907|13195.983776|4722.9148781|
secondary_sector|before_index|no|bd_11#prev_2021|parent|25-64|179892153.88|7946|17717821.82|7946|7946|22639.334745|2229.778734|
secondary_sector|before_index|no|bd_11#prev_2021|partner|25-64|221226540.45|15453|51518976.208|15453|15453|14316.090109|3333.9142049|
secondary_sector|before_index|no|bd_11#prev_2021|pooled|25-64|551330993.54|33004|88859256.777|33004|33004|16704.974959|2692.3784019|
secondary_sector|before_index|no|bd_11#prev_2021|sibling|25-64|98655590.588|5698|1170030.3199|5698|5698|17314.073462|205.34052649|
secondary_sector|before_index|no|bd_11#prev_2021|child|65+|81739773.623|5944|7867071.1452|5944|5944|13751.644284|1323.5314847|
secondary_sector|before_index|no|bd_11#prev_2021|partner|65+|239139178.81|8504|26810705.024|8504|8504|28120.787725|3152.7169595|
secondary_sector|before_index|no|bd_11#prev_2021|pooled|65+|337182312.5|15006|39355269.611|15006|15006|22469.8329|2622.6355865|
secondary_sector|before_index|no|bd_11#prev_2021|sibling|65+|16303360.061|558|4677493.4422|558|558|29217.491148|8382.6047351|
secondary_sector|before_index|no|bd_12#inc_2016_2021|father|0-24|279716494.32|24075|37378137.82|24075|24075|11618.545974|1552.5706259|
secondary_sector|before_index|no|bd_12#inc_2016_2021|mother|0-24|256775430.95|19926|33122629.806|19926|19926|12886.451418|1662.2819335|
secondary_sector|before_index|no|bd_12#inc_2016_2021|child|25-64|90026097.573|10965|15115644.541|10965|10965|8210.3144162|1378.5357538|
secondary_sector|before_index|no|bd_12#inc_2016_2021|parent|25-64|233479829.57|10329|25443776.217|10329|10329|22604.301439|2463.3339353|
secondary_sector|before_index|no|bd_12#inc_2016_2021|partner|25-64|431804036.49|42259|30643744.779|42259|42259|10218.037258|725.14126645|
secondary_sector|before_index|no|bd_12#inc_2016_2021|pooled|25-64|840493270.63|69810|69956522.537|69810|69810|12039.72598|1002.098876|
secondary_sector|before_index|no|bd_12#inc_2016_2021|sibling|25-64|85183307.007|6257|-1246643|6257|6257|13614.08135|-199.2397315|
secondary_sector|before_index|no|bd_12#inc_2016_2021|child|65+|30707104.107|2623|6215418.9357|2623|2623|11706.863937|2369.5840395|
secondary_sector|before_index|no|bd_12#inc_2016_2021|partner|65+|107530390|3967|-478587.0456|3967|3967|27106.223846|-120.6420584|
secondary_sector|before_index|no|bd_12#inc_2016_2021|pooled|65+|139989081.84|6705|5520278.6439|6705|6705|20878.311982|823.30777687|
secondary_sector|before_index|no|bd_12#inc_2016_2021|sibling|65+|1751587.7322|115|-216553.2462|115|115|15231.197671|-1883.071706|
secondary_sector|before_index|no|bd_12#prev_2021|father|0-24|320011278.9|27689|24564566.243|27689|27689|11557.34331|887.15974731|
secondary_sector|before_index|no|bd_12#prev_2021|mother|0-24|283214258.52|22382|40869047.194|22382|22382|12653.661805|1825.9783395|
secondary_sector|before_index|no|bd_12#prev_2021|child|25-64|494216792.92|51242|89988218.737|51242|51242|9644.7600196|1756.1418121|
secondary_sector|before_index|no|bd_12#prev_2021|parent|25-64|941425707.23|38392|61892599.045|38392|38392|24521.403085|1612.1222923|
secondary_sector|before_index|no|bd_12#prev_2021|partner|25-64|2081359047.1|180395|151340578.9|180395|180395|11537.786785|838.93998671|
secondary_sector|before_index|no|bd_12#prev_2021|pooled|25-64|3929416668.7|295786|337202600.66|295786|295786|13284.660764|1140.0221804|
secondary_sector|before_index|no|bd_12#prev_2021|sibling|25-64|412415121.52|25757|33981203.979|25757|25757|16011.76851|1319.2997624|
secondary_sector|before_index|no|bd_12#prev_2021|child|65+|408555409.54|31591|18460972.911|31591|31591|12932.652007|584.37443926|
secondary_sector|before_index|no|bd_12#prev_2021|partner|65+|1481943257|51631|46641856.036|51631|51631|28702.58676|903.36921686|
secondary_sector|before_index|no|bd_12#prev_2021|pooled|65+|1937637925.9|85458|68997453.123|85458|85458|22673.569776|807.38436569|
secondary_sector|before_index|no|bd_12#prev_2021|sibling|65+|47139259.342|2236|3894624.1771|2236|2236|21081.958561|1741.7818323|
secondary_sector|before_index|no|bd_13#inc_2016_2021|father|0-24|13408086.587|1147|1564129.541|1147|1147|11689.700599|1363.6700444|
secondary_sector|before_index|no|bd_13#inc_2016_2021|mother|0-24|20382712.489|1241|4464370.5411|1241|1241|16424.425857|3597.3976963|
secondary_sector|before_index|no|bd_13#inc_2016_2021|child|25-64|3928076.541|453|135749.84848|453|453|8671.2506423|299.66853969|
secondary_sector|before_index|no|bd_13#inc_2016_2021|parent|25-64|9747953.7677|436|877241.98509|436|436|22357.692128|2012.0229016|
secondary_sector|before_index|no|bd_13#inc_2016_2021|partner|25-64|27817664.672|1950|6664272.95|1950|1950|14265.469062|3417.5758718|
secondary_sector|before_index|no|bd_13#inc_2016_2021|pooled|25-64|47694435.076|3208|8283985.9076|3208|3208|14867.342605|2582.2898714|
secondary_sector|before_index|no|bd_13#inc_2016_2021|sibling|25-64|6200740.0958|369|606721.12404|369|369|16804.173701|1644.2306884|
secondary_sector|before_index|no|bd_13#inc_2016_2021|child|65+|10816228.411|849|1846075.1328|849|849|12739.962793|2174.4112282|
secondary_sector|before_index|no|bd_13#inc_2016_2021|partner|65+|25397053.115|989.99977543|-4054950.045|989.99977543|990|25653.594824|-4095.910066|
secondary_sector|before_index|no|bd_13#inc_2016_2021|pooled|65+|36586909.743|1873.9997754|-2159007.66|1873.9997754|1874|19523.433366|-1152.085336|
secondary_sector|before_index|no|bd_13#inc_2016_2021|sibling|65+|373628.2174|35|49867.25265|35|35|10675.091926|1424.7786471|
secondary_sector|before_index|no|bd_13#prev_2021|father|0-24|48368287.684|4194|12336583.985|4194|4194|11532.734307|2941.4840211|
secondary_sector|before_index|no|bd_13#prev_2021|mother|0-24|68254857.731|4420|15595708.191|4420|4420|15442.275505|3528.4407672|
secondary_sector|before_index|no|bd_13#prev_2021|child|25-64|8512017.4914|1200|1082381.8188|1200|1200|7093.3479095|901.98484901|
secondary_sector|before_index|no|bd_13#prev_2021|parent|25-64|34316911.146|1407|6787801.0171|1407|1407|24390.128747|4824.3077591|
secondary_sector|before_index|no|bd_13#prev_2021|partner|25-64|74290777.745|5554|11198582.645|5554|5554|13376.085298|2016.3094427|
secondary_sector|before_index|no|bd_13#prev_2021|pooled|25-64|130290501.7|9053|22197854.358|9053|9053|14391.969701|2451.9887726|
secondary_sector|before_index|no|bd_13#prev_2021|sibling|25-64|13170795.322|892|3129088.8777|892|892|14765.465607|3507.9471724|
secondary_sector|before_index|no|bd_13#prev_2021|child|65+|18471050.492|1257|497187.92402|1257|1257|14694.550908|395.53534131|
secondary_sector|before_index|no|bd_13#prev_2021|partner|65+|53428728.497|2148|-8170438.662|2148|2148|24873.709728|-3803.742394|
secondary_sector|before_index|no|bd_13#prev_2021|pooled|65+|72814715.219|3483|-7711201.266|3483|3483|20905.746546|-2213.953852|
secondary_sector|before_index|no|bd_13#prev_2021|sibling|65+|914936.23023|78|-37950.52811|78|78|11729.95167|-486.5452322|
secondary_sector|before_index|no|bd_14#inc_2016_2021|father|0-24|55162634.105|4174|18826827.144|4174|4174|13215.772426|4510.5000345|
secondary_sector|before_index|no|bd_14#inc_2016_2021|mother|0-24|71124521.813|4411|21451005.711|4411|4411|16124.353166|4863.0708935|
secondary_sector|before_index|no|bd_14#inc_2016_2021|child|25-64|605728.17253|102|284542.01364|102|102|5938.5114954|2789.6275847|
secondary_sector|before_index|no|bd_14#inc_2016_2021|parent|25-64|21426179.205|878|2594063.6363|878|878|24403.393172|2954.5143921|
secondary_sector|before_index|no|bd_14#inc_2016_2021|partner|25-64|5260130.9832|320|1514417.8723|320|320|16437.909323|4732.555851|
secondary_sector|before_index|no|bd_14#inc_2016_2021|pooled|25-64|36889037.22|1941|3325290.4729|1941|1941|19005.171159|1713.1841694|
secondary_sector|before_index|no|bd_14#inc_2016_2021|sibling|25-64|9596998.8598|641|-1067733.049|641|641|14971.917098|-1665.730186|
secondary_sector|before_index|no|bd_14#inc_2016_2021|child|65+|211771.31906|32|-11455.89379|32|32|6617.8537206|-357.9966809|
secondary_sector|before_index|no|bd_14#inc_2016_2021|partner|65+|793918.24028|32|-18086.31079|32|32|24809.945009|-565.1972123|
secondary_sector|before_index|no|bd_14#inc_2016_2021|pooled|65+|1390148.7184|89|-658126.9541|89|89|15619.648521|-7394.684877|
secondary_sector|before_index|no|bd_14#inc_2016_2021|sibling|65+|384459.15903|25|-628584.7495|25|25|15378.366361|-25143.38998|
secondary_sector|before_index|no|bd_14#prev_2021|father|0-24|155048972.43|11137|31635677.2|11137|11137|13921.96933|2840.5923678|
secondary_sector|before_index|no|bd_14#prev_2021|mother|0-24|194115573.38|11984|61144945.821|11984|11984|16197.894975|5102.2151052|
secondary_sector|before_index|no|bd_14#prev_2021|child|25-64|6599008.8272|544|1744989.4847|544|544|12130.530932|3207.7012587|
secondary_sector|before_index|no|bd_14#prev_2021|parent|25-64|158390132.17|6613|19436627.636|6613|6613|23951.328016|2939.1543378|
secondary_sector|before_index|no|bd_14#prev_2021|partner|25-64|35385036.442|2092|11045827.515|2092|2092|16914.453366|5280.0322728|
secondary_sector|before_index|no|bd_14#prev_2021|pooled|25-64|288033265.51|14098|52708044.836|14098|14098|20430.789155|3738.6895188|
secondary_sector|before_index|no|bd_14#prev_2021|sibling|25-64|87659088.068|4849|20480600.201|4849|4849|18077.766151|4223.675026|
secondary_sector|before_index|no|bd_14#prev_2021|child|65+|2629287.9851|179|981361.78184|179|179|14688.759694|5482.468055|
secondary_sector|before_index|no|bd_14#prev_2021|partner|65+|1797608.4219|97|-131612.7608|97|97|18532.045587|-1356.832586|
secondary_sector|before_index|no|bd_14#prev_2021|pooled|65+|11286305.979|566|678562.90129|566|566|19940.469928|1198.8743839|
secondary_sector|before_index|no|bd_14#prev_2021|sibling|65+|6859409.5724|290|-171186.1197|290|290|23653.136457|-590.2969645|
secondary_sector|before_index|no|bd_15#inc_2016_2021|father|0-24|5381685.6291|393|2000374.2637|393|393|13693.856562|5090.0108491|
secondary_sector|before_index|no|bd_15#inc_2016_2021|mother|0-24|5173819.6755|405|520609.45006|405|405|12774.863396|1285.4554322|
secondary_sector|before_index|no|bd_15#inc_2016_2021|child|25-64|2768268.5985|358|557795.44516|358|358|7732.5938506|1558.0878356|
secondary_sector|before_index|no|bd_15#inc_2016_2021|parent|25-64|11333903.639|518|-61518.12659|518|518|21880.122855|-118.7608621|
secondary_sector|before_index|no|bd_15#inc_2016_2021|partner|25-64|22588233.974|2212|-4642728.49|2212|2212|10211.679012|-2098.882681|
secondary_sector|before_index|no|bd_15#inc_2016_2021|pooled|25-64|41316998.977|3363|-3149469.582|3363|3363|12285.756461|-936.5059714|
secondary_sector|before_index|no|bd_15#inc_2016_2021|sibling|25-64|4626592.7662|275|996981.58946|275|275|16823.973695|3625.387598|
secondary_sector|before_index|no|bd_15#inc_2016_2021|child|65+|1896376.1904|112|974571.33528|112|112|16931.930272|8701.5297793|
secondary_sector|before_index|no|bd_15#inc_2016_2021|partner|65+|5408037.4264|216|718885.77304|216|216|25037.210307|3328.1748752|
secondary_sector|before_index|no|bd_15#inc_2016_2021|pooled|65+|7344141.6447|337|1713934.0647|337|337|21792.705177|5085.8577587|
secondary_sector|before_index|no|bd_15#inc_2016_2021|sibling|65+|39728.02791|9|20476.95636|9|9|4414.2253233|2275.2173733|
secondary_sector|before_index|no|bd_15#prev_2021|father|0-24|2916629.6308|227|1834380.6235|227|227|12848.588682|8080.9719095|
secondary_sector|before_index|no|bd_15#prev_2021|mother|0-24|4343535.1569|238|1799969.941|238|238|18250.147718|7562.8989119|
secondary_sector|before_index|no|bd_15#prev_2021|child|25-64|14021825.024|1632|1349119.0002|1632|1632|8591.8045492|826.66605402|
secondary_sector|before_index|no|bd_15#prev_2021|parent|25-64|45229439.656|1657|-180995.8055|1657|1657|27295.980481|-109.2310232|
secondary_sector|before_index|no|bd_15#prev_2021|partner|25-64|96886250.747|7521|17881212.453|7521|7521|12882.096895|2377.5046473|
secondary_sector|before_index|no|bd_15#prev_2021|pooled|25-64|177303657.88|11950|20254931.644|11950|11950|14837.126182|1694.9733593|
secondary_sector|before_index|no|bd_15#prev_2021|sibling|25-64|21166142.448|1140|1205595.9968|1140|1140|18566.791621|1057.5403481|
secondary_sector|before_index|no|bd_15#prev_2021|child|65+|13541095.227|1170|3084712.7074|1170|1170|11573.585664|2636.5065875|
secondary_sector|before_index|no|bd_15#prev_2021|partner|65+|55011453.558|2158|-2692235.035|2158|2158|25491.869119|-1247.560257|
secondary_sector|before_index|no|bd_15#prev_2021|pooled|65+|70400031.065|3445|28677.957594|3445|3445|20435.42266|8.3245159926|
secondary_sector|before_index|no|bd_15#prev_2021|sibling|65+|1847482.2799|117|-363799.7152|117|117|15790.446836|-3109.399276|
secondary_sector|before_index|no|bd_16#inc_2016_2021|father|0-24|6961110.046|384|2661336.8778|384|384|18127.890745|6930.564786|
secondary_sector|before_index|no|bd_16#inc_2016_2021|mother|0-24|6570506.419|406|410038.01122|406|406|16183.513347|1009.9458404|
secondary_sector|before_index|no|bd_16#inc_2016_2021|child|25-64|1621662.7384|197|-1240711.392|197|197|8231.7905502|-6298.027372|
secondary_sector|before_index|no|bd_16#inc_2016_2021|parent|25-64|2814133.9007|198|-2856351.228|198|198|14212.797478|-14426.0163|
secondary_sector|before_index|no|bd_16#inc_2016_2021|partner|25-64|12634800.678|941|623535.67168|941|941|13426.993282|662.63089446|
secondary_sector|before_index|no|bd_16#inc_2016_2021|pooled|25-64|19453462.297|1487|-3920932.846|1487|1487|13082.355277|-2636.807563|
secondary_sector|before_index|no|bd_16#inc_2016_2021|sibling|25-64|2382864.9794|151|-447405.8974|151|151|15780.562778|-2962.952963|
secondary_sector|before_index|no|bd_16#inc_2016_2021|child|65+|3892337.1718|346|1155464.4129|346|346|11249.529398|3339.4925227|
secondary_sector|before_index|no|bd_16#inc_2016_2021|partner|65+|17819603.552|640|905114.0735|640|640|27843.13055|1414.2407398|
secondary_sector|before_index|no|bd_16#inc_2016_2021|pooled|65+|22360061.315|997|2683643.5394|997|997|22427.343345|2691.7186955|
secondary_sector|before_index|no|bd_16#inc_2016_2021|sibling|65+|648120.5916|11|623065.05303|11|11|58920.053782|56642.277548|
secondary_sector|before_index|no|bd_16#prev_2021|father|0-24|11744841.007|970|3617473.3271|970|970|12108.083513|3729.3539455|
secondary_sector|before_index|no|bd_16#prev_2021|mother|0-24|11204033.136|985|-1887364.19|985|985|11374.65293|-1916.105777|
secondary_sector|before_index|no|bd_16#prev_2021|child|25-64|4321021.1249|540|1255736.7366|540|540|8001.8909721|2325.4384012|
secondary_sector|before_index|no|bd_16#prev_2021|parent|25-64|16162659.687|760|141002.75047|760|760|21266.657482|185.52993483|
secondary_sector|before_index|no|bd_16#prev_2021|partner|25-64|28384924.412|2409|-3089203.885|2409|2409|11782.86609|-1282.359438|
secondary_sector|before_index|no|bd_16#prev_2021|pooled|25-64|53445877.003|4212|-4970283.966|4212|4212|12688.954654|-1180.029432|
secondary_sector|before_index|no|bd_16#prev_2021|sibling|25-64|4577271.7801|503|-3277819.568|503|503|9099.9438968|-6516.539897|
secondary_sector|before_index|no|bd_16#prev_2021|child|65+|11955523.162|834|1778074.3849|834|834|14335.159666|2131.983675|
secondary_sector|before_index|no|bd_16#prev_2021|partner|65+|44421828.94|1521|3469860.6641|1521|1521|29205.673202|2281.3022118|
secondary_sector|before_index|no|bd_16#prev_2021|pooled|65+|57047787.366|2393|5421680.5648|2393|2393|23839.443112|2265.6416903|
secondary_sector|before_index|no|bd_16#prev_2021|sibling|65+|670435.26433|38|173745.51583|38|38|17643.033272|4572.2504165|
secondary_sector|before_index|no|bd_17#inc_2016_2021|father|0-24|1929680.977|109|1035902.8555|109|109|17703.495202|9503.6959218|
secondary_sector|before_index|no|bd_17#inc_2016_2021|mother|0-24|2408952.7463|114|1361919.5542|114|114|21131.164441|11946.662756|
secondary_sector|before_index|no|bd_17#inc_2016_2021|child|25-64|1316905.855|163|-671192.9343|163|163|8079.1770246|-4117.748063|
secondary_sector|before_index|no|bd_17#inc_2016_2021|parent|25-64|3506504.6649|86|1565506.8415|86|86|40773.310057|18203.567925|
secondary_sector|before_index|no|bd_17#inc_2016_2021|partner|25-64|7338264.3368|567|68346.510486|567|567|12942.265144|120.54058287|
secondary_sector|before_index|no|bd_17#inc_2016_2021|pooled|25-64|13818965.975|925|23852.077455|925|925|14939.422676|25.786029681|
secondary_sector|before_index|no|bd_17#inc_2016_2021|sibling|25-64|1657291.1186|109|-938808.3403|109|109|15204.505675|-8612.920553|
secondary_sector|before_index|no|bd_17#inc_2016_2021|child|65+|6123997.4638|522|-197104.0803|522|522|11731.795908|-377.5940236|
secondary_sector|before_index|no|bd_17#inc_2016_2021|partner|65+|15971063.324|810|-2794963.844|810|810|19717.362129|-3450.572647|
secondary_sector|before_index|no|bd_17#inc_2016_2021|pooled|65+|23048500.531|1352|-2359421.588|1352|1352|17047.707493|-1745.134311|
secondary_sector|before_index|no|bd_17#inc_2016_2021|sibling|65+|953439.74324|20|632646.33572|20|20|47671.987162|31632.316786|
secondary_sector|before_index|no|bd_17#prev_2021|father|0-24|2704152.8191|314|-235172.61|314|314|8611.9516533|-748.9573566|
secondary_sector|before_index|no|bd_17#prev_2021|mother|0-24|6124425.6339|324|1828443.9992|324|324|18902.548253|5643.3456767|
secondary_sector|before_index|no|bd_17#prev_2021|child|25-64|2553357.73|288|896185.88678|288|288|8865.8254513|3111.7565513|
secondary_sector|before_index|no|bd_17#prev_2021|parent|25-64|7778293.7204|302|1618171.3323|302|302|25755.939472|5358.1832195|
secondary_sector|before_index|no|bd_17#prev_2021|partner|25-64|15561369.911|796|6929503.7447|796|796|19549.459687|8705.4067145|
secondary_sector|before_index|no|bd_17#prev_2021|pooled|25-64|29181373.554|1625|10385665.877|1625|1625|17957.768341|6391.1790015|
secondary_sector|before_index|no|bd_17#prev_2021|sibling|25-64|3288352.1935|239|941804.91365|239|239|13758.795789|3940.6063333|
secondary_sector|before_index|no|bd_17#prev_2021|child|65+|9930165.1753|603|2268842.6988|603|603|16467.935614|3762.5915402|
secondary_sector|before_index|no|bd_17#prev_2021|partner|65+|23918785.662|971|-1816871.488|971|971|24633.146923|-1871.134385|
secondary_sector|before_index|no|bd_17#prev_2021|pooled|65+|34889721.079|1611|1091708.2322|1611|1611|21657.182545|677.65874125|
secondary_sector|before_index|no|bd_17#prev_2021|sibling|65+|1040770.2416|37|639737.02098|37|37|28128.925448|17290.189756|
secondary_sector|before_index|no|bd_18#inc_2016_2021|father|0-24|1004124.4356|101|171448.4498|101|101|9941.8260949|1697.5094039|
secondary_sector|before_index|no|bd_18#inc_2016_2021|mother|0-24|2126440.4178|103|635090.95287|103|103|20645.0526|6165.9315813|
secondary_sector|before_index|no|bd_18#inc_2016_2021|child|25-64|6011288.4996|375|1006861.0484|375|375|16030.102666|2684.9627957|
secondary_sector|before_index|no|bd_18#inc_2016_2021|parent|25-64|6799039.951|289|775628.68805|289|289|23526.089796|2683.8362908|
secondary_sector|before_index|no|bd_18#inc_2016_2021|partner|25-64|29952710.09|2036|203633.27405|2036|2036|14711.547196|100.01634285|
secondary_sector|before_index|no|bd_18#inc_2016_2021|pooled|25-64|45956264.481|2975|-2623424.878|2975|2975|15447.483859|-881.8234884|
secondary_sector|before_index|no|bd_18#inc_2016_2021|sibling|25-64|3193225.9403|275|-4609547.888|275|275|11611.730692|-16761.99232|
secondary_sector|before_index|no|bd_18#inc_2016_2021|child|65+|40173631.143|2998|4511145.2726|2998|2998|13400.14381|1504.7182364|
secondary_sector|before_index|no|bd_18#inc_2016_2021|partner|65+|161141804.95|6594|-13519301.21|6594|6594|24437.64103|-2050.242828|
secondary_sector|before_index|no|bd_18#inc_2016_2021|pooled|65+|203856518.66|9667|-8116679.292|9667|9667|21087.878211|-839.6275258|
secondary_sector|before_index|no|bd_18#inc_2016_2021|sibling|65+|2541082.5701|75|891476.6425|75|75|33881.100935|11886.355233|
secondary_sector|before_index|no|bd_18#prev_2021|father|0-24|1584313.7312|174|-1596039.284|174|174|9105.2513288|-9172.639562|
secondary_sector|before_index|no|bd_18#prev_2021|mother|0-24|2955408.5263|180|1328380.383|180|180|16418.936257|7379.8910168|
secondary_sector|before_index|no|bd_18#prev_2021|child|25-64|10855032.991|791|2075423.1682|791|791|13723.17698|2623.7966728|
secondary_sector|before_index|no|bd_18#prev_2021|parent|25-64|15550613.102|594|249268.06911|594|594|26179.483336|419.64321398|
secondary_sector|before_index|no|bd_18#prev_2021|partner|25-64|46927866.078|3302|4235705.3071|3302|3302|14211.952174|1282.7696266|
secondary_sector|before_index|no|bd_18#prev_2021|pooled|25-64|81496403.602|5229|7544248.2032|5229|5229|15585.466361|1442.7707407|
secondary_sector|before_index|no|bd_18#prev_2021|sibling|25-64|8162891.431|542|983851.65881|542|542|15060.685297|1815.2244627|
secondary_sector|before_index|no|bd_18#prev_2021|child|65+|77446112.379|5920|-10805326.55|5920|5920|13082.113578|-1825.224079|
secondary_sector|before_index|no|bd_18#prev_2021|partner|65+|247834921.44|8931|29562746.619|8931|8931|27749.963211|3310.1272667|
secondary_sector|before_index|no|bd_18#prev_2021|pooled|65+|328208567.56|15065|17191110.646|15065|15065|21786.164458|1141.1291501|
secondary_sector|before_index|no|bd_18#prev_2021|sibling|65+|2927533.746|214|-1566309.424|214|214|13680.064234|-7319.202917|
secondary_sector|before_index|no|bd_19#inc_2016_2021|father|0-24|92678977.92|6631|13774568.108|6631|6631|13976.621614|2077.2987645|
secondary_sector|before_index|no|bd_19#inc_2016_2021|mother|0-24|117930566.74|7010|35076908.944|7010|7010|16823.19069|5003.8386511|
secondary_sector|before_index|no|bd_19#inc_2016_2021|child|25-64|15492357.722|1386|7263531.9624|1386|1386|11177.747274|5240.6435515|
secondary_sector|before_index|no|bd_19#inc_2016_2021|parent|25-64|61834311.57|3014|854763.01932|3014|3014|20515.697269|283.5975512|
secondary_sector|before_index|no|bd_19#inc_2016_2021|partner|25-64|38406663.855|3352|9374439.7306|3352|3352|11457.835279|2796.670564|
secondary_sector|before_index|no|bd_19#inc_2016_2021|pooled|25-64|142412261.03|9314|27331286.62|9314|9314|15290.128949|2934.4306013|
secondary_sector|before_index|no|bd_19#inc_2016_2021|sibling|25-64|26678927.884|1562|9838551.9081|1562|1562|17079.979439|6298.6888016|
secondary_sector|before_index|no|bd_19#inc_2016_2021|child|65+|955848.24978|131|-458545.4775|131|131|7296.551525|-3500.347156|
secondary_sector|before_index|no|bd_19#inc_2016_2021|partner|65+|2585873.5534|86|-69470.79833|86|86|30068.297132|-807.7999806|
