cost_component|var_pop|closest_relative_type|agegroup|act_cost|act_py|att_cost|att_py|act_cost_py|att_cost_py
lost_production_sickness|bd_11#inc_2016_2021|sibling|25-64|||16176715.591|1010||16016.55009
lost_production_sickness|bd_11#inc_2016_2021|child|65+|||2650358.1953|2820||939.84333168
lost_production_sickness|bd_11#inc_2016_2021|partner|65+|||-8154301.027|93||-87680.65621
lost_production_sickness|bd_11#prev_2021|father|0-24|||607332410.89|13000||46717.877761
lost_production_sickness|bd_11#prev_2021|mother|0-24|||348495909.81|14170||24593.924475
lost_production_sickness|bd_11#prev_2021|parent|25-64|||87734881.667|2918||30066.786041
lost_production_sickness|bd_11#prev_2021|partner|25-64|||840338958.02|13693||61369.966992
lost_production_sickness|bd_11#prev_2021|sibling|25-64|||56339947.554|5348||10534.76955
lost_production_sickness|bd_11#prev_2021|child|65+|||105077839.15|5412||19415.713073
lost_production_sickness|bd_11#prev_2021|partner|65+|||25799479.009|223||115692.73098
lost_production_sickness|bd_12#inc_2016_2021|father|0-24|||395303553.94|22311||17717.877009
lost_production_sickness|bd_12#inc_2016_2021|mother|0-24|||275654482.48|19622||14048.23578
lost_production_sickness|bd_12#inc_2016_2021|parent|25-64|||99460620.868|4439||22406.087152
lost_production_sickness|bd_12#inc_2016_2021|partner|25-64|||630248737|39391||15999.815618
lost_production_sickness|bd_12#inc_2016_2021|sibling|25-64|||-97571610.59|8622||-11316.58671
lost_production_sickness|bd_12#inc_2016_2021|child|65+|||61661888.879|2495||24714.18392
lost_production_sickness|bd_12#inc_2016_2021|partner|65+|||-3337247.955|74||-45097.94534
lost_production_sickness|bd_12#prev_2021|father|0-24|||606117919.78|25358||23902.433937
lost_production_sickness|bd_12#prev_2021|mother|0-24|||158447099.29|22052||7185.1577766
lost_production_sickness|bd_12#prev_2021|parent|25-64|||66839468.988|11539||5792.483663
lost_production_sickness|bd_12#prev_2021|partner|25-64|||1524537055.3|152298||10010.223741
lost_production_sickness|bd_12#prev_2021|sibling|25-64|||-321702590.9|36768||-8749.526515
lost_production_sickness|bd_12#prev_2021|child|65+|||54655431.7|30402||1797.7577692
lost_production_sickness|bd_12#prev_2021|partner|65+|||-11559298.49|903||-12800.99501
lost_production_sickness|bd_13#inc_2016_2021|father|0-24|||4316878.1273|1084||3982.359896
lost_production_sickness|bd_13#inc_2016_2021|mother|0-24|||9430516.6831|1229||7673.32521
lost_production_sickness|bd_13#inc_2016_2021|parent|25-64|||7993711.7036|196||40784.243386
lost_production_sickness|bd_13#inc_2016_2021|partner|25-64|||18268568.458|1719||10627.439475
lost_production_sickness|bd_13#inc_2016_2021|sibling|25-64|||8944022.109|388||23051.603374
lost_production_sickness|bd_13#inc_2016_2021|child|65+|||-24026724.75|768||-31284.79785
lost_production_sickness|bd_13#inc_2016_2021|partner|65+|||-4434711.259|27||-164248.5651
lost_production_sickness|bd_13#prev_2021|father|0-24|||-11699587.58|3970||-2946.99939
lost_production_sickness|bd_13#prev_2021|mother|0-24|||59471652.48|4379||13581.103558
lost_production_sickness|bd_13#prev_2021|parent|25-64|||-48046680.5|557||-86259.74954
lost_production_sickness|bd_13#prev_2021|partner|25-64|||-87952769.61|5049||-17419.83949
lost_production_sickness|bd_13#prev_2021|sibling|25-64|||-39351361.25|998||-39430.22169
lost_production_sickness|bd_13#prev_2021|child|65+|||18256397.271|1145||15944.451765
lost_production_sickness|bd_13#prev_2021|partner|65+|||5187967.9652|68||76293.646547
lost_production_sickness|bd_14#inc_2016_2021|father|0-24|||714355815.99|4019||177744.66683
lost_production_sickness|bd_14#inc_2016_2021|mother|0-24|||671415166.78|4371||153606.76431
lost_production_sickness|bd_14#inc_2016_2021|parent|25-64|||50491104.251|320||157784.70078
lost_production_sickness|bd_14#inc_2016_2021|partner|25-64|||55302343.917|304||181915.60499
lost_production_sickness|bd_14#inc_2016_2021|sibling|25-64|||35453217.695|474||74795.817923
lost_production_sickness|bd_14#inc_2016_2021|child|65+|||-433187.259|34||-12740.80174
lost_production_sickness|bd_14#prev_2021|father|0-24|||1758285460.8|10356||169784.22757
lost_production_sickness|bd_14#prev_2021|mother|0-24|||1550726045.1|11816||131239.50957
lost_production_sickness|bd_14#prev_2021|parent|25-64|||333962774.29|3036||110000.9138
lost_production_sickness|bd_14#prev_2021|partner|25-64|||459896775|1989||231220.09804
lost_production_sickness|bd_14#prev_2021|sibling|25-64|||144920889.89|3482||41620.014329
lost_production_sickness|bd_14#prev_2021|child|65+|||21746201.36|184||118185.87696
lost_production_sickness|bd_14#prev_2021|partner|65+|||1388396.9731|7||198342.42473
lost_production_sickness|bd_15#inc_2016_2021|father|0-24|||27341680.091|330||82853.576033
lost_production_sickness|bd_15#inc_2016_2021|mother|0-24|||20987536.925|393||53403.401845
lost_production_sickness|bd_15#inc_2016_2021|parent|25-64|||3955587.3481|198||19977.713879
lost_production_sickness|bd_15#inc_2016_2021|partner|25-64|||5900100.9163|2041||2890.789278
lost_production_sickness|bd_15#inc_2016_2021|sibling|25-64|||-8372446.438|319||-26245.9136
lost_production_sickness|bd_15#inc_2016_2021|child|65+|||3443581.9791|107||32183.00915
lost_production_sickness|bd_15#inc_2016_2021|partner|65+|||-17326.84493|10||-1732.684493
lost_production_sickness|bd_15#prev_2021|father|0-24|||729955.36338|199||3668.1174039
lost_production_sickness|bd_15#prev_2021|mother|0-24|||20720926.668|236||87800.536728
lost_production_sickness|bd_15#prev_2021|parent|25-64|||12269815.233|317||38706.041745
lost_production_sickness|bd_15#prev_2021|partner|25-64|||134222794.44|6383||21028.167701
lost_production_sickness|bd_15#prev_2021|sibling|25-64|||-15053340.04|1368||-11003.90354
lost_production_sickness|bd_15#prev_2021|child|65+|||-58918590.59|1168||-50443.99879
lost_production_sickness|bd_15#prev_2021|partner|65+|||-3855794.158|69||-55881.07476
lost_production_sickness|bd_16#inc_2016_2021|father|0-24|||-7704393.161|365||-21107.92647
lost_production_sickness|bd_16#inc_2016_2021|mother|0-24|||21343979.13|403||52962.727369
lost_production_sickness|bd_16#inc_2016_2021|parent|25-64|||1418420.2737|70||20263.146767
lost_production_sickness|bd_16#inc_2016_2021|partner|25-64|||-42903657.43|801||-53562.61851
lost_production_sickness|bd_16#inc_2016_2021|sibling|25-64|||-25946996.47|159||-163188.657
lost_production_sickness|bd_16#inc_2016_2021|child|65+|||1883059.0556|331||5689.0001681
lost_production_sickness|bd_16#inc_2016_2021|partner|65+|||-1265609.496|15||-84373.96642
lost_production_sickness|bd_16#prev_2021|father|0-24|||11915994.783|914||13037.193417
lost_production_sickness|bd_16#prev_2021|mother|0-24|||17283491.996|979||17654.230843
lost_production_sickness|bd_16#prev_2021|parent|25-64|||6632025.2208|242||27405.062896
lost_production_sickness|bd_16#prev_2021|partner|25-64|||-36092482|2092||-17252.62046
lost_production_sickness|bd_16#prev_2021|sibling|25-64|||-12210666.4|539||-22654.2976
lost_production_sickness|bd_16#prev_2021|child|65+|||-4831538.533|764||-6324.003316
lost_production_sickness|bd_16#prev_2021|partner|65+|||-4166881.359|41||-101631.2527
lost_production_sickness|bd_17#inc_2016_2021|father|0-24|||10526658.206|104||101217.86736
lost_production_sickness|bd_17#inc_2016_2021|mother|0-24|||7891626.0324|113||69837.398517
lost_production_sickness|bd_17#inc_2016_2021|parent|25-64|||368777.00239|28||13170.607228
lost_production_sickness|bd_17#inc_2016_2021|partner|25-64|||9735408.4784|443||21976.091373
lost_production_sickness|bd_17#inc_2016_2021|sibling|25-64|||7679651.8964|131||58623.296919
lost_production_sickness|bd_17#inc_2016_2021|child|65+|||-3531960.776|516||-6844.885225
lost_production_sickness|bd_17#inc_2016_2021|partner|65+|||-5661408.052|26||-217746.4635
lost_production_sickness|bd_17#prev_2021|father|0-24|||21152339.613|296||71460.606799
lost_production_sickness|bd_17#prev_2021|mother|0-24|||2001529.9509|321||6235.2957971
lost_production_sickness|bd_17#prev_2021|parent|25-64|||-2899109.157|89||-32574.26019
lost_production_sickness|bd_17#prev_2021|partner|25-64|||15807042.107|678||23314.221396
lost_production_sickness|bd_17#prev_2021|sibling|25-64|||-5762528.194|251||-22958.27966
lost_production_sickness|bd_17#prev_2021|child|65+|||-17635864.76|580||-30406.66338
lost_production_sickness|bd_17#prev_2021|partner|65+|||-4411670.672|28||-157559.6669
lost_production_sickness|bd_18#inc_2016_2021|father|0-24|||1169807.8053|95||12313.766372
lost_production_sickness|bd_18#inc_2016_2021|mother|0-24|||-682060.6013|102||-6686.86864
lost_production_sickness|bd_18#inc_2016_2021|parent|25-64|||1242751.1191|52||23899.059983
lost_production_sickness|bd_18#inc_2016_2021|partner|25-64|||106841817.22|1557||68620.306497
lost_production_sickness|bd_18#inc_2016_2021|sibling|25-64|||-3625818.899|300||-12086.063
lost_production_sickness|bd_18#inc_2016_2021|child|65+|||-29311357.12|2772||-10574.08265
lost_production_sickness|bd_18#inc_2016_2021|partner|65+|||1328218.1013|105||12649.696203
lost_production_sickness|bd_18#prev_2021|father|0-24|||14167633.635|167||84836.129549
lost_production_sickness|bd_18#prev_2021|mother|0-24|||-5971233.466|177||-33735.78229
lost_production_sickness|bd_18#prev_2021|parent|25-64|||1658003.3057|112||14803.600944
lost_production_sickness|bd_18#prev_2021|partner|25-64|||121565867.97|2555||47579.596073
lost_production_sickness|bd_18#prev_2021|sibling|25-64|||11413412.351|622||18349.537542
lost_production_sickness|bd_18#prev_2021|child|65+|||121017698.84|5206||23245.812302
lost_production_sickness|bd_18#prev_2021|partner|65+|||-10282032.79|176||-58420.64086
lost_production_sickness|bd_19#inc_2016_2021|father|0-24|||719230494.57|5969||120494.30299
lost_production_sickness|bd_19#inc_2016_2021|mother|0-24|||577501362.2|6864||84134.813841
lost_production_sickness|bd_19#inc_2016_2021|parent|25-64|||90970699.673|1684||54020.605506
lost_production_sickness|bd_19#inc_2016_2021|partner|25-64|||329091538.72|3265||100793.73315
lost_production_sickness|bd_19#inc_2016_2021|sibling|25-64|||24195699.193|1493||16206.09457
lost_production_sickness|bd_19#inc_2016_2021|child|65+|||-3271175.377|125||-26169.40302
lost_production_sickness|bd_19#inc_2016_2021|partner|65+||||||
lost_production_sickness|bd_19#prev_2021|father|0-24|||670765954.27|4686||143142.54253
lost_production_sickness|bd_19#prev_2021|mother|0-24|||438518145.41|5436||80669.268839
lost_production_sickness|bd_19#prev_2021|parent|25-64|||421843601.29|6286||67108.431639
lost_production_sickness|bd_19#prev_2021|partner|25-64|||2206751654.8|19773||111604.29145
lost_production_sickness|bd_19#prev_2021|sibling|25-64|||374897613.27|10503||35694.336216
lost_production_sickness|bd_19#prev_2021|child|65+|||110616509.93|1980||55866.924208
lost_production_sickness|bd_19#prev_2021|partner|65+|||-1479388.297|52||-28449.77493
lost_production_sickness|bd_20#inc_2016_2021|father|0-24|||43509733.694|379||114801.40816
lost_production_sickness|bd_20#inc_2016_2021|mother|0-24|||1491425.5736|417||3576.5601286
lost_production_sickness|bd_20#inc_2016_2021|parent|25-64|||9740095.7442|125||77920.765953
lost_production_sickness|bd_20#inc_2016_2021|partner|25-64|||388738457.96|4510||86194.780035
lost_production_sickness|bd_20#inc_2016_2021|sibling|25-64|||-20171250.94|1264||-15958.26815
lost_production_sickness|bd_20#inc_2016_2021|child|65+|||33476519.489|4124||8117.4877518
lost_production_sickness|bd_20#inc_2016_2021|partner|65+|||-3883057.699|190||-20437.14579
lost_production_sickness|bd_20#prev_2021|father|0-24|||7937011.5054|561||14147.970598
lost_production_sickness|bd_20#prev_2021|mother|0-24|||7979114.7024|608||13123.543918
lost_production_sickness|bd_20#prev_2021|parent|25-64|||3129236.2251|292||10716.562415
lost_production_sickness|bd_20#prev_2021|partner|25-64|||467808859.71|7478||62558.018148
lost_production_sickness|bd_20#prev_2021|sibling|25-64|||24073094.374|2142||11238.60615
lost_production_sickness|bd_20#prev_2021|child|65+|||266113941.14|8272||32170.44743
lost_production_sickness|bd_20#prev_2021|partner|65+|||20839087.502|376||55423.105058
lost_production_sickness|bd_21#inc_2016_2021|father|0-24|||847225717.47|7247||116907.095
lost_production_sickness|bd_21#inc_2016_2021|mother|0-24|||548555060.57|8465||64802.724225
lost_production_sickness|bd_21#inc_2016_2021|parent|25-64|||72126607.253|1527||47234.189426
lost_production_sickness|bd_21#inc_2016_2021|partner|25-64|||318056810.78|2269||140174.88355
lost_production_sickness|bd_21#inc_2016_2021|sibling|25-64|||53918217.822|1724||31275.068342
lost_production_sickness|bd_21#inc_2016_2021|child|65+|||84863678.703|889||95459.706078
lost_production_sickness|bd_21#inc_2016_2021|partner|65+|||-1241558.136|16||-77597.38352
lost_production_sickness|bd_21#prev_2021|father|0-24|||563686001.62|6211||90756.078188
lost_production_sickness|bd_21#prev_2021|mother|0-24|||529463229.79|7419||71365.848469
lost_production_sickness|bd_21#prev_2021|parent|25-64|||305139257.02|5628||54218.062726
lost_production_sickness|bd_21#prev_2021|partner|25-64|||1595350812.3|10162||156991.81385
lost_production_sickness|bd_21#prev_2021|sibling|25-64|||352417763.25|9636||36573.034791
lost_production_sickness|bd_21#prev_2021|child|65+|||103203542.83|3368||30642.382076
lost_production_sickness|bd_21#prev_2021|partner|65+|||10695990.736|69||155014.35849
lost_production_sickness|bd_22#inc_2016_2021|father|0-24|||1718660770.8|34985||49125.6473
lost_production_sickness|bd_22#inc_2016_2021|mother|0-24|||1700811116|37445||45421.581412
lost_production_sickness|bd_22#inc_2016_2021|parent|25-64|||212342449.81|8364||25387.667361
lost_production_sickness|bd_22#inc_2016_2021|partner|25-64|||1031378580.7|68175||15128.39869
lost_production_sickness|bd_22#inc_2016_2021|sibling|25-64|||95395124.168|28113||3393.2744342
lost_production_sickness|bd_22#inc_2016_2021|child|65+|||-365282307|36857||-9910.798682
lost_production_sickness|bd_22#inc_2016_2021|partner|65+|||1129531.7922|852||1325.7415402
lost_production_sickness|bd_22#prev_2021|father|0-24|||2067929236.7|34605||59758.105382
lost_production_sickness|bd_22#prev_2021|mother|0-24|||1776894118.3|36194||49093.609944
lost_production_sickness|bd_22#prev_2021|parent|25-64|||226514124.07|14588||15527.428302
lost_production_sickness|bd_22#prev_2021|partner|25-64|||4040836364.2|150768||26801.68447
lost_production_sickness|bd_22#prev_2021|sibling|25-64|||730592807.36|77779||9393.1884874
lost_production_sickness|bd_22#prev_2021|child|65+|||-2343161537|123472||-18977.27045
lost_production_sickness|bd_22#prev_2021|partner|65+|||4834677.8232|3049||1585.6601585
lost_production_sickness|bd_23#inc_2016_2021|father|0-24|||2401982407.6|24766||96987.095519
lost_production_sickness|bd_23#inc_2016_2021|mother|0-24|||2067152989.4|26845||77003.277684
lost_production_sickness|bd_23#inc_2016_2021|parent|25-64|||171079807.31|3645||46935.475256
lost_production_sickness|bd_23#inc_2016_2021|partner|25-64|||1957185232.4|21345||91692.913205
lost_production_sickness|bd_23#inc_2016_2021|sibling|25-64|||60155598.836|6511||9239.0721603
lost_production_sickness|bd_23#inc_2016_2021|child|65+|||59228478.186|2383||24854.585894
lost_production_sickness|bd_23#inc_2016_2021|partner|65+|||2608028.4279|63||41397.276634
lost_production_sickness|bd_23#prev_2021|father|0-24|||2942914759.9|29267||100554.02877
lost_production_sickness|bd_23#prev_2021|mother|0-24|||2432317950.8|31418||77417.97539
lost_production_sickness|bd_23#prev_2021|parent|25-64|||736013611.36|12924||56949.3664
lost_production_sickness|bd_23#prev_2021|partner|25-64|||6186936921.5|63688||97144.468683
lost_production_sickness|bd_23#prev_2021|sibling|25-64|||583695317.45|27361||21333.113463
lost_production_sickness|bd_23#prev_2021|child|65+|||248862527.67|10878||22877.599528
lost_production_sickness|bd_23#prev_2021|partner|65+|||20502028.001|413||49641.714289
lost_production_sickness|bd_24#inc_2016_2021|father|0-24|||3280868.8948|433||7577.0644222
lost_production_sickness|bd_24#inc_2016_2021|mother|0-24|||17143509.543|489||35058.301723
lost_production_sickness|bd_24#inc_2016_2021|parent|25-64|||5908418.5169|207||28543.084623
lost_production_sickness|bd_24#inc_2016_2021|partner|25-64|||458083479.31|10014||45744.305903
lost_production_sickness|bd_24#inc_2016_2021|sibling|25-64|||104063017.78|3588||29003.070729
lost_production_sickness|bd_24#inc_2016_2021|child|65+|||262553430.6|22630||11602.007539
lost_production_sickness|bd_24#inc_2016_2021|partner|65+|||8912925.3961|575||15500.739819
lost_production_sickness|bd_24#prev_2021|father|0-24|||-26770824.05|891||-30045.81824
lost_production_sickness|bd_24#prev_2021|mother|0-24|||26790766.174|958||27965.309159
lost_production_sickness|bd_24#prev_2021|parent|25-64|||18517424.513|386||47972.602366
lost_production_sickness|bd_24#prev_2021|partner|25-64|||934040362.78|16115||57960.9285
lost_production_sickness|bd_24#prev_2021|sibling|25-64|||132890751.57|5320||24979.464581
lost_production_sickness|bd_24#prev_2021|child|65+|||407505649.4|32087||12700.023355
lost_production_sickness|bd_24#prev_2021|partner|65+|||18955835.348|1109||17092.727996
lost_production_sickness|bd_25#inc_2016_2021|father|0-24|||254491730.72|20868||12195.310078
lost_production_sickness|bd_25#inc_2016_2021|mother|0-24|||288371255.69|22959||12560.27073
lost_production_sickness|bd_25#inc_2016_2021|parent|25-64|||32937087.099|1833||17968.950954
lost_production_sickness|bd_25#inc_2016_2021|partner|25-64|||160661124.5|10604||15150.992503
lost_production_sickness|bd_25#inc_2016_2021|sibling|25-64|||-19638353.07|3315||-5924.088408
lost_production_sickness|bd_25#inc_2016_2021|child|65+|||-108172691.2|8661||-12489.63067
lost_production_sickness|bd_25#inc_2016_2021|partner|65+|||-2507773.272|167||-15016.60642
lost_production_sickness|bd_25#prev_2021|father|0-24|||140964220.36|49333||2857.4021519
lost_production_sickness|bd_25#prev_2021|mother|0-24|||466831083.7|54418||8578.6152321
lost_production_sickness|bd_25#prev_2021|parent|25-64|||78951492.42|11069||7132.6671262
lost_production_sickness|bd_25#prev_2021|partner|25-64|||1066062314.5|55096||19349.178062
lost_production_sickness|bd_25#prev_2021|sibling|25-64|||68815214.54|16144||4262.5876201
lost_production_sickness|bd_25#prev_2021|child|65+|||184937879.68|14126||13092.020365
lost_production_sickness|bd_25#prev_2021|partner|65+|||-64235.5953|637||-100.8408089
