cost_component|cost_period|additional_relative_req|var_pop|closest_relative_group|agegroup|act_cost|act_py|att_cost|att_py|n_cases_included|act_cost_py|att_cost_py
secondary_sector|after_index|no|bd_19#inc_2016_2021|pooled|25-64|147761465.45|9282.5595628|33898610.033|9282.5595628|9312|15918.181236|3651.8602228
secondary_sector|after_index|no|bd_19#inc_2016_2021|sibling|25-64|25294467.667|1564.6992215|4883403.0993|1564.6992215|1569|16165.706047|3120.9851914
secondary_sector|after_index|no|bd_19#inc_2016_2021|child|65+|1924077.2145|137|269761.29875|137|137|14044.35923|1969.0605748
secondary_sector|after_index|no|bd_19#inc_2016_2021|partner|65+|2243998.5514|84.346814881|645987.72646|84.346814881|85|26604.425485|7658.7091922
secondary_sector|after_index|no|bd_19#inc_2016_2021|pooled|65+|4168075.7659|221.34681488|915749.02521|221.34681488|222|18830.520639|4137.1682972
secondary_sector|after_index|yes|bd_19#inc_2016_2021|father|0-24|96405128.93|6345.8130174|19563311.222|6345.8130174|6366|15191.927128|3082.8691562
secondary_sector|after_index|yes|bd_19#inc_2016_2021|mother|0-24|126272657.49|6734.6299648|50298703.763|6734.6299648|6746|18749.754352|7468.6662855
secondary_sector|after_index|yes|bd_19#inc_2016_2021|child|25-64|15957435.236|1362.1314619|5853714.5968|1362.1314619|1363|11715.047836|4297.4666986
secondary_sector|after_index|yes|bd_19#inc_2016_2021|parent|25-64|57293276.386|2720.3521671|3663834.3342|2720.3521671|2735|21060.977722|1346.8235394
secondary_sector|after_index|yes|bd_19#inc_2016_2021|partner|25-64|40227455.014|3208.7118871|12100229.395|3208.7118871|3215|12536.948293|3771.0551213
secondary_sector|after_index|yes|bd_19#inc_2016_2021|pooled|25-64|122549432.3|7867.9566959|22967820.585|7867.9566959|7891|15575.763446|2919.1595065
secondary_sector|after_index|yes|bd_19#inc_2016_2021|sibling|25-64|9071265.6625|576.76117973|1350042.2597|576.76117973|578|15727.940752|2340.7301101
secondary_sector|after_index|yes|bd_19#inc_2016_2021|child|65+|1843893.0497|130|526284.5245|130|130|14183.79269|4048.3424961
secondary_sector|after_index|yes|bd_19#inc_2016_2021|partner|65+|2231424.3285|81.346814881|-2383319.37|81.346814881|82|27430.99815|-29298.25062
secondary_sector|after_index|yes|bd_19#inc_2016_2021|pooled|65+|4075317.3782|211.34681488|-1857034.845|211.34681488|212|19282.606083|-8786.670603
secondary_sector|before_index|no|bd_19#inc_2016_2021|father|0-24|92678977.92|6631|19649208.567|6631|6631|13976.621614|2963.2345901
secondary_sector|before_index|no|bd_19#inc_2016_2021|mother|0-24|117930566.74|7010|32709475.543|7010|7010|16823.19069|4666.1163399
secondary_sector|before_index|no|bd_19#inc_2016_2021|child|25-64|16641739.185|1437|5533460.8635|1437|1437|11580.890177|3850.7034541
secondary_sector|before_index|no|bd_19#inc_2016_2021|parent|25-64|59972044.245|2955|7826509.3621|2955|2955|20295.108036|2648.564928
secondary_sector|before_index|no|bd_19#inc_2016_2021|partner|25-64|38370090.503|3351|11698910.466|3351|3351|11450.340347|3491.1699392
secondary_sector|before_index|no|bd_19#inc_2016_2021|pooled|25-64|141340826.76|9312|29772994.413|9312|9312|15178.353389|3197.2717368
secondary_sector|before_index|no|bd_19#inc_2016_2021|sibling|25-64|26356952.826|1569|4714113.7211|1569|1569|16798.567767|3004.5339204
secondary_sector|before_index|no|bd_19#inc_2016_2021|child|65+|972162.1867|137|-482673.3124|137|137|7096.0743555|-3523.162864
secondary_sector|before_index|no|bd_19#inc_2016_2021|partner|65+|2585873.5534|85|917028.55641|85|85|30422.041804|10788.571252
secondary_sector|before_index|no|bd_19#inc_2016_2021|pooled|65+|3558035.7401|222|434355.24401|222|222|16027.188018|1956.5551532
secondary_sector|before_index|yes|bd_19#inc_2016_2021|father|0-24|86149007.845|6366|11314983.165|6366|6366|13532.674811|1777.4086027
secondary_sector|before_index|yes|bd_19#inc_2016_2021|mother|0-24|113916968.39|6746|34770862.616|6746|6746|16886.594781|5154.2933022
secondary_sector|before_index|yes|bd_19#inc_2016_2021|child|25-64|15343152.79|1363|6209915.9837|1363|1363|11256.898598|4556.0645515
secondary_sector|before_index|yes|bd_19#inc_2016_2021|parent|25-64|54185868.51|2735|10564654.566|2735|2735|19812.017737|3862.7621813
secondary_sector|before_index|yes|bd_19#inc_2016_2021|partner|25-64|35023213.028|3215|8783480.0361|3215|3215|10893.6899|2732.0311154
secondary_sector|before_index|yes|bd_19#inc_2016_2021|pooled|25-64|115653511.77|7891|29443889.06|7891|7891|14656.382179|3731.3254416
secondary_sector|before_index|yes|bd_19#inc_2016_2021|sibling|25-64|11101277.447|578|3885838.4741|578|578|19206.362365|6722.9039344
secondary_sector|before_index|yes|bd_19#inc_2016_2021|child|65+|907653.28537|130|246509.83025|130|130|6981.948349|1896.2294635
secondary_sector|before_index|yes|bd_19#inc_2016_2021|partner|65+|2469311.7403|82|30042.7045|82|82|30113.557808|366.37444512
secondary_sector|before_index|yes|bd_19#inc_2016_2021|pooled|65+|3376965.0257|212|276552.53475|212|212|15929.08031|1304.4930884
secondary_sector|after_index|no|bd_19#prev_2021|father|0-24|98721975.108|5331.2219178|18795651.823|5331.2219178|5350|18517.701313|3525.5804602
secondary_sector|after_index|no|bd_19#prev_2021|mother|0-24|108952718.29|5568.2082192|36475325.871|5568.2082192|5583|19566.92602|6550.6397094
secondary_sector|after_index|no|bd_19#prev_2021|child|25-64|117720562.08|9479.3479452|54078021.997|9479.3479452|9501|12418.634991|5704.8250902
secondary_sector|after_index|no|bd_19#prev_2021|parent|25-64|443910241.53|15993.70137|51271792.666|15993.70137|16169|27755.316375|3205.7490309
secondary_sector|after_index|no|bd_19#prev_2021|partner|25-64|251019460.4|20775.852055|54485627.714|20775.852055|20811|12082.270308|2622.5460006
secondary_sector|after_index|no|bd_19#prev_2021|pooled|25-64|969282870.5|56065.463014|185277056.04|56065.463014|56324|17288.412837|3304.6557734
secondary_sector|after_index|no|bd_19#prev_2021|sibling|25-64|156632606.49|9816.5616438|25441613.662|9816.5616438|9843|15955.954047|2591.7031426
secondary_sector|after_index|no|bd_19#prev_2021|child|65+|33979516.647|2062.5863014|7177098.1799|2062.5863014|2066|16474.227829|3479.6595784
secondary_sector|after_index|no|bd_19#prev_2021|partner|65+|40542409.211|1287.3561644|2681554.8746|1287.3561644|1305|31492.76815|2082.9937735
secondary_sector|after_index|no|bd_19#prev_2021|pooled|65+|74521925.858|3349.9424658|9858653.0545|3349.9424658|3371|22245.73306|2942.9320519
secondary_sector|after_index|yes|bd_19#prev_2021|father|0-24|91053081.421|5133.7150685|28834541.243|5133.7150685|5152|17736.294322|5616.7007436
secondary_sector|after_index|yes|bd_19#prev_2021|mother|0-24|106183016.48|5362.9780822|41513664.201|5362.9780822|5377|19799.263554|7740.7857285
secondary_sector|after_index|yes|bd_19#prev_2021|child|25-64|111126248.45|8933.9315068|49189278.025|8933.9315068|8952|12438.672534|5505.8937924
secondary_sector|after_index|yes|bd_19#prev_2021|parent|25-64|395676137.62|14520.257534|52217889.616|14520.257534|14666|27249.939382|3596.2096053
secondary_sector|after_index|yes|bd_19#prev_2021|partner|25-64|233613656.22|19860.923288|50260415.859|19860.923288|19893|11762.477144|2530.6182966
secondary_sector|after_index|yes|bd_19#prev_2021|pooled|25-64|805846688.49|47344.70411|151664016.68|47344.70411|47553|17020.841162|3203.3998212
secondary_sector|after_index|yes|bd_19#prev_2021|sibling|25-64|65430646.202|4029.5917808|-3566.821995|4029.5917808|4042|16237.53714|-0.885157155
secondary_sector|after_index|yes|bd_19#prev_2021|child|65+|32271737.595|1918.8410959|9519012.0344|1918.8410959|1922|16818.34815|4960.8130943
secondary_sector|after_index|yes|bd_19#prev_2021|partner|65+|39783763.825|1235.8136986|2070560.4411|1235.8136986|1253|32192.363516|1675.4632542
secondary_sector|after_index|yes|bd_19#prev_2021|pooled|65+|72055501.42|3154.6547945|11589572.475|3154.6547945|3175|22841.009909|3673.8005361
secondary_sector|before_index|no|bd_19#prev_2021|father|0-24|80430907.228|5350|15452784.983|5350|5350|15033.814435|2888.3710248
secondary_sector|before_index|no|bd_19#prev_2021|mother|0-24|99164275.406|5583|35354370.549|5583|5583|17761.826152|6332.5041285
secondary_sector|before_index|no|bd_19#prev_2021|child|25-64|106008150.81|9501|39138062.25|9501|9501|11157.578235|4119.3624092
secondary_sector|before_index|no|bd_19#prev_2021|parent|25-64|396069906.87|16169|35917586.401|16169|16169|24495.634045|2221.385763
secondary_sector|before_index|no|bd_19#prev_2021|partner|25-64|241643960.78|20811|66480011.966|20811|20811|11611.357493|3194.4650409
secondary_sector|before_index|no|bd_19#prev_2021|pooled|25-64|887261868.2|56324|157663451.59|56324|56324|15752.820613|2799.2232724
secondary_sector|before_index|no|bd_19#prev_2021|sibling|25-64|143539849.74|9843|16127790.974|9843|9843|14582.937086|1638.503604
secondary_sector|before_index|no|bd_19#prev_2021|child|65+|30884746.126|2066|11789366.063|2066|2066|14949.054272|5706.3727316
secondary_sector|before_index|no|bd_19#prev_2021|partner|65+|38093184.283|1305|6981847.2277|1305|1305|29190.179527|5350.074504
secondary_sector|before_index|no|bd_19#prev_2021|pooled|65+|68977930.409|3371|18771213.291|3371|3371|20462.156751|5568.4406084
secondary_sector|before_index|yes|bd_19#prev_2021|father|0-24|74148073.243|5152|6443154.215|5152|5152|14392.094962|1250.6122312
secondary_sector|before_index|yes|bd_19#prev_2021|mother|0-24|94147151.396|5377|36159702.133|5377|5377|17509.234033|6724.8841609
secondary_sector|before_index|yes|bd_19#prev_2021|child|25-64|100062714.66|8952|39373651.674|8952|8952|11177.693774|4398.3078278
secondary_sector|before_index|yes|bd_19#prev_2021|parent|25-64|349306409.58|14666|52070924.533|14666|14666|23817.428718|3550.4516933
secondary_sector|before_index|yes|bd_19#prev_2021|partner|25-64|227940345.47|19893|61591315.721|19893|19893|11458.319282|3096.130082
secondary_sector|before_index|yes|bd_19#prev_2021|pooled|25-64|736515266.02|47553|150784327.57|47553|47553|15488.302862|3170.8688742
secondary_sector|before_index|yes|bd_19#prev_2021|sibling|25-64|59205796.315|4042|-2251564.354|4042|4042|14647.648767|-557.042146
secondary_sector|before_index|yes|bd_19#prev_2021|child|65+|29101620.162|1922|7189146.1983|1922|1922|15141.321624|3740.4506755
secondary_sector|before_index|yes|bd_19#prev_2021|partner|65+|37485611.669|1253|5853344.387|1253|1253|29916.689281|4671.463996
secondary_sector|before_index|yes|bd_19#prev_2021|pooled|65+|66587231.831|3175|13042490.585|3175|3175|20972.356482|4107.8710505
secondary_sector|after_index|no|bd_20#inc_2016_2021|father|0-24|5716947.4673|408|1750797.2101|408|408|14012.126145|4291.1696326
secondary_sector|after_index|no|bd_20#inc_2016_2021|mother|0-24|4881232.5007|421.81643836|-174108.3631|421.81643836|422|11571.935223|-412.7586013
secondary_sector|after_index|no|bd_20#inc_2016_2021|child|25-64|19658851.674|1449.3962722|3693141.4054|1449.3962722|1455|13563.476084|2548.0549911
secondary_sector|after_index|no|bd_20#inc_2016_2021|parent|25-64|34896957.178|1006.4775507|-1339782.527|1006.4775507|1029|34672.365174|-1331.159871
secondary_sector|after_index|no|bd_20#inc_2016_2021|partner|25-64|97303584.252|5631.1618534|10756132.184|5631.1618534|5641|17279.486327|1910.1088663
secondary_sector|after_index|no|bd_20#inc_2016_2021|pooled|25-64|171690503.35|9175.6670335|14397888.958|9175.6670335|9219|18711.501052|1569.1381243
secondary_sector|after_index|no|bd_20#inc_2016_2021|sibling|25-64|19831110.247|1088.6313571|1288397.8955|1088.6313571|1094|18216.552478|1183.5024658
secondary_sector|after_index|no|bd_20#inc_2016_2021|child|65+|66014698.466|4490.0062056|6206019.9785|4490.0062056|4506|14702.585129|1382.1851673
secondary_sector|after_index|no|bd_20#inc_2016_2021|partner|65+|233086663.89|7811.2843177|15111732.846|7811.2843177|7897|29839.736259|1934.6028427
secondary_sector|after_index|no|bd_20#inc_2016_2021|pooled|65+|299101362.35|12301.290523|21317752.824|12301.290523|12403|24314.632826|1732.968812
secondary_sector|after_index|yes|bd_20#inc_2016_2021|father|0-24|4660400.0363|398|1927649.1389|398|398|11709.54783|4843.3395451
secondary_sector|after_index|yes|bd_20#inc_2016_2021|mother|0-24|4776840.9684|411.81643836|-1207047.843|411.81643836|412|11599.442187|-2931.03366
secondary_sector|after_index|yes|bd_20#inc_2016_2021|child|25-64|17959878.497|1323.7760536|4659736.8754|1323.7760536|1329|13567.157714|3520.0341196
secondary_sector|after_index|yes|bd_20#inc_2016_2021|parent|25-64|30205826.975|873.63804926|8562469.8423|873.63804926|890|34574.761254|9800.9351237
secondary_sector|after_index|yes|bd_20#inc_2016_2021|partner|25-64|91826206.634|5428.2469122|11881876.913|5428.2469122|5437|16916.365103|2188.8976506
secondary_sector|after_index|yes|bd_20#inc_2016_2021|pooled|25-64|152522357.91|8280.174564|24550868.687|8280.174564|8314|18420.186282|2965.018249
secondary_sector|after_index|yes|bd_20#inc_2016_2021|sibling|25-64|12530445.806|654.51354892|-553214.944|654.51354892|658|19144.66985|-845.2306983
secondary_sector|after_index|yes|bd_20#inc_2016_2021|child|65+|61556797.07|4213.1870275|7106729.686|4213.1870275|4228|14610.506647|1686.7823905
secondary_sector|after_index|yes|bd_20#inc_2016_2021|partner|65+|226143600.76|7577.7286024|24823521.081|7577.7286024|7661|29843.190832|3275.852486
secondary_sector|after_index|yes|bd_20#inc_2016_2021|pooled|65+|287700397.83|11790.91563|31930250.767|11790.91563|11889|24400.17441|2708.0382702
secondary_sector|before_index|no|bd_20#inc_2016_2021|father|0-24|5229962.3486|408|1139106.0453|408|408|12818.535168|2791.9265816
secondary_sector|before_index|no|bd_20#inc_2016_2021|mother|0-24|4300884.3132|422|205753.33753|422|422|10191.668989|487.56715053
secondary_sector|before_index|no|bd_20#inc_2016_2021|child|25-64|16496027.467|1455|3674840.2477|1455|1455|11337.475923|2525.6634005
secondary_sector|before_index|no|bd_20#inc_2016_2021|parent|25-64|27960443.87|1029|-312261.4922|1029|1029|27172.443022|-303.4611197
secondary_sector|before_index|no|bd_20#inc_2016_2021|partner|25-64|85125238.631|5641|8895226.7256|5641|5641|15090.451805|1576.888269
secondary_sector|before_index|no|bd_20#inc_2016_2021|pooled|25-64|148021423.73|9219|15939681.209|9219|9219|16056.125798|1729.0032769
secondary_sector|before_index|no|bd_20#inc_2016_2021|sibling|25-64|18439713.762|1094|3681875.7282|1094|1094|16855.314225|3365.517119
secondary_sector|before_index|no|bd_20#inc_2016_2021|child|65+|64535022.862|4506|4972303.2332|4506|4506|14322.020165|1103.4849608
secondary_sector|before_index|no|bd_20#inc_2016_2021|partner|65+|194528068.8|7897|-2828510.939|7897|7897|24633.160542|-358.1753754
secondary_sector|before_index|no|bd_20#inc_2016_2021|pooled|65+|259063091.66|12403|2143792.294|12403|12403|20887.131473|172.84465807
secondary_sector|before_index|yes|bd_20#inc_2016_2021|father|0-24|4695810.3008|398|1787758.0869|398|398|11798.518344|4491.8544898
secondary_sector|before_index|yes|bd_20#inc_2016_2021|mother|0-24|3725274.5802|412|-1186579.869|412|412|9041.9285927|-2880.048225
secondary_sector|before_index|yes|bd_20#inc_2016_2021|child|25-64|14194528.498|1329|1323048.5455|1329|1329|10680.608351|995.52185518
secondary_sector|before_index|yes|bd_20#inc_2016_2021|parent|25-64|24209748.903|890|5010460.8901|890|890|27201.96506|5629.7313371
secondary_sector|before_index|yes|bd_20#inc_2016_2021|partner|25-64|80197895.869|5437|4860178.1324|5437|5437|14750.394679|893.90806188
secondary_sector|before_index|yes|bd_20#inc_2016_2021|pooled|25-64|130109463.4|8314|10290045.048|8314|8314|15649.442314|1237.676816
secondary_sector|before_index|yes|bd_20#inc_2016_2021|sibling|25-64|11507290.125|658|-903642.5201|658|658|17488.282864|-1373.3169
secondary_sector|before_index|yes|bd_20#inc_2016_2021|child|65+|61255042.53|4228|14464787.675|4228|4228|14487.947618|3421.1891378
secondary_sector|before_index|yes|bd_20#inc_2016_2021|partner|65+|186445913.42|7661|-52066.4366|7661|7661|24337.020417|-6.796297689
secondary_sector|before_index|yes|bd_20#inc_2016_2021|pooled|65+|247700955.95|11889|14412721.238|11889|11889|20834.465131|1212.2736343
secondary_sector|after_index|no|bd_20#prev_2021|father|0-24|5896960.4465|609|-129303.5457|609|609|9683.0220796|-212.3210932
secondary_sector|after_index|no|bd_20#prev_2021|mother|0-24|5401948.7901|612|-2708256.766|612|612|8826.7137094|-4425.256154
secondary_sector|after_index|no|bd_20#prev_2021|child|25-64|37739241.498|2549.7671233|12829456.837|2549.7671233|2554|14801.054243|5031.6190526
secondary_sector|after_index|no|bd_20#prev_2021|parent|25-64|63425016.114|1830.6109589|9572141.4473|1830.6109589|1874|34646.911625|5228.932669
secondary_sector|after_index|no|bd_20#prev_2021|partner|25-64|153028987.68|9288.6493151|27076555.97|9288.6493151|9308|16474.83746|2915.0154184
secondary_sector|after_index|no|bd_20#prev_2021|pooled|25-64|295164150.51|15671.476712|59128572.044|15671.476712|15744|18834.482284|3773.005769
secondary_sector|after_index|no|bd_20#prev_2021|sibling|25-64|40970905.212|2002.4493151|9650417.7894|2002.4493151|2008|20460.395629|4819.3068942
secondary_sector|after_index|no|bd_20#prev_2021|child|65+|141471887.92|9477.490411|25938507.427|9477.490411|9504|14927.146511|2736.8539879
secondary_sector|after_index|no|bd_20#prev_2021|partner|65+|419035444.22|13648.564384|55460525.803|13648.564384|13814|30701.796354|4063.4695521
secondary_sector|after_index|no|bd_20#prev_2021|pooled|65+|560507332.14|23126.054795|81399033.23|23126.054795|23318|24237.049385|3519.7976461
secondary_sector|after_index|yes|bd_20#prev_2021|father|0-24|5825278.973|587|-425109.0364|587|587|9923.8142641|-724.2061949
secondary_sector|after_index|yes|bd_20#prev_2021|mother|0-24|4709998.5218|592|-1713568.458|592|592|7956.0785842|-2894.541315
secondary_sector|after_index|yes|bd_20#prev_2021|child|25-64|35701072.934|2365.7671233|6182480.7704|2365.7671233|2370|15090.696199|2613.3091079
secondary_sector|after_index|yes|bd_20#prev_2021|parent|25-64|54246793.715|1619.4986301|11215962.872|1619.4986301|1655|33496.041741|6925.5772514
secondary_sector|after_index|yes|bd_20#prev_2021|partner|25-64|145186964.86|8909.8821918|24599279.879|8909.8821918|8927|16295.048771|2760.898444
