cost_component|cost_period|additional_relative_req|var_pop|closest_relative_group|agegroup|act_cost|act_py|att_cost|att_py|act_cost_py|att_cost_py
primary_sector|before_index|yes|bd_00#inc_2016_2021|partner|65+|125788030.94|39397|2479262.2168|39397|3192.8327269|62.930228617
primary_sector|before_index|yes|bd_00#inc_2016_2021|pooled|65+|232538298.05|102489|5917224.9348|102489|2268.9098152|57.735219729
primary_sector|after_index|no|bd_00#prev_2021|father|0-24|189031709.87|131137|7104737.1089|131137|1441.4826469|54.17797501
primary_sector|after_index|no|bd_00#prev_2021|mother|0-24|218571432.89|100582|22438826.921|100582|2173.0670785|223.08988608
primary_sector|after_index|no|bd_00#prev_2021|child|25-64|397273843.87|288643.25683|50512298.287|288643.25683|1376.3489514|174.99905884
primary_sector|after_index|no|bd_00#prev_2021|parent|25-64|477433702|166864|8979148.662|166864|2861.214534|53.811179536
primary_sector|after_index|no|bd_00#prev_2021|partner|25-64|639795838.74|363949|38132755.237|363949|1757.9271787|104.7749966
primary_sector|after_index|no|bd_00#prev_2021|pooled|25-64|1823126738.8|991297.86885|111734289.09|991297.86885|1839.1310989|112.71515112
primary_sector|after_index|no|bd_00#prev_2021|sibling|25-64|308623354.22|171841.61202|14110086.905|171841.61202|1795.9756696|82.111001748
primary_sector|after_index|no|bd_00#prev_2021|child|65+|443299373.4|246346.06284|33113833.687|246346.06284|1799.4985115|134.41998344
primary_sector|after_index|no|bd_00#prev_2021|partner|65+|483783672.24|148281|17194383.107|148281|3262.6140385|115.95810054
primary_sector|after_index|no|bd_00#prev_2021|pooled|65+|927083045.65|394627.06284|50308216.794|394627.06284|2349.2637301|127.4829365
primary_sector|after_index|yes|bd_00#prev_2021|father|0-24|179351063.05|125491|9089150.8087|125491|1429.1946279|72.42870651
primary_sector|after_index|yes|bd_00#prev_2021|mother|0-24|208765457.42|96098|20971890.719|96098|2172.4225002|218.23441403
primary_sector|after_index|yes|bd_00#prev_2021|child|25-64|379607126.39|276519.52459|51385641.807|276519.52459|1372.8040613|185.83006709
primary_sector|after_index|yes|bd_00#prev_2021|parent|25-64|397018958.27|141186|13163359.232|141186|2812.0278092|93.23416792
primary_sector|after_index|yes|bd_00#prev_2021|partner|25-64|608348779.21|348048|36199916.491|348048|1747.887588|104.00840255
primary_sector|after_index|yes|bd_00#prev_2021|pooled|25-64|1589749138.6|878409.62295|112729151.73|878409.62295|1809.803874|128.33323859
primary_sector|after_index|yes|bd_00#prev_2021|sibling|25-64|204774274.73|112656.09836|11980234.195|112656.09836|1817.693651|106.34341477
primary_sector|after_index|yes|bd_00#prev_2021|child|65+|421070963.16|234001|29930704.454|234001|1799.4408706|127.90844678
primary_sector|after_index|yes|bd_00#prev_2021|partner|65+|459673367.05|140391|18403955.421|140391|3274.2367178|131.09070682
primary_sector|after_index|yes|bd_00#prev_2021|pooled|65+|880744330.21|374392|48334659.875|374392|2352.4656782|129.10174329
primary_sector|before_index|no|bd_00#prev_2021|father|0-24|173249911.86|131137|6917765.7433|131137|1321.1367643|52.752203751
primary_sector|before_index|no|bd_00#prev_2021|mother|0-24|203892242.55|100582|20810670.644|100582|2027.1245606|206.9025337
primary_sector|before_index|no|bd_00#prev_2021|child|25-64|371145290.23|288643.25683|42595577.974|288643.25683|1285.8269904|147.57170648
primary_sector|before_index|no|bd_00#prev_2021|parent|25-64|453407606.21|166864|10158614.423|166864|2717.2284388|60.879605085
primary_sector|before_index|no|bd_00#prev_2021|partner|25-64|594197631.69|363949|37386018.984|363949|1632.639825|102.7232359
primary_sector|before_index|no|bd_00#prev_2021|pooled|25-64|1703519359.5|991297.86885|103709275.86|991297.86885|1718.4737434|104.61969012
primary_sector|before_index|no|bd_00#prev_2021|sibling|25-64|284768831.35|171841.61202|13569064.48|171841.61202|1657.1587522|78.962623317
primary_sector|before_index|no|bd_00#prev_2021|child|65+|410738023.51|246346.06284|29032776.386|246346.06284|1667.3212422|117.85362449
primary_sector|before_index|no|bd_00#prev_2021|partner|65+|471109313.38|148281|20033535.301|148281|3177.1387661|135.10520769
primary_sector|before_index|no|bd_00#prev_2021|pooled|65+|881847336.89|394627.06284|49066311.687|394627.06284|2234.6347221|124.33590168
primary_sector|before_index|yes|bd_00#prev_2021|father|0-24|164133197.35|125491|9146391.4843|125491|1307.9280375|72.884840222
primary_sector|before_index|yes|bd_00#prev_2021|mother|0-24|194753446.65|96098|19243618.098|96098|2026.6129019|200.24993338
primary_sector|before_index|yes|bd_00#prev_2021|child|25-64|355118317.8|276519.52459|43175390.108|276519.52459|1284.2431952|156.1386675
primary_sector|before_index|yes|bd_00#prev_2021|parent|25-64|376575457.12|141186|13549567.487|141186|2667.22945|95.969625086
primary_sector|before_index|yes|bd_00#prev_2021|partner|25-64|565016147.57|348048|35046035.434|348048|1623.3857042|100.69310967
primary_sector|before_index|yes|bd_00#prev_2021|pooled|25-64|1485129953.4|878409.62295|102938505.61|878409.62295|1690.703192|117.18736103
primary_sector|before_index|yes|bd_00#prev_2021|sibling|25-64|188420030.87|112656.09836|11167512.585|112656.09836|1672.5240232|99.129232659
primary_sector|before_index|yes|bd_00#prev_2021|child|65+|389861201.99|234001|26907975.791|234001|1666.0663928|114.99085812
primary_sector|before_index|yes|bd_00#prev_2021|partner|65+|448071345.5|140391|18978289.244|140391|3191.5959392|135.18166581
primary_sector|before_index|yes|bd_00#prev_2021|pooled|65+|837932547.49|374392|45886265.036|374392|2238.1155246|122.56208743
primary_sector|after_index|no|bd_01#inc_2016_2021|father|0-24|4146277.7902|2264|13407.79891|2264|1831.3947836|5.9221726634
primary_sector|after_index|no|bd_01#inc_2016_2021|mother|0-24|7655044.1417|2767|582879.28415|2767|2766.5501054|210.65387935
primary_sector|after_index|no|bd_01#inc_2016_2021|child|25-64|9138033.2932|5432.0904334|984671.77592|5432.0904334|1682.2314365|181.26940043
primary_sector|after_index|no|bd_01#inc_2016_2021|parent|25-64|17739115.2|5168|302107.34244|5168|3432.4913314|58.457303104
primary_sector|after_index|no|bd_01#inc_2016_2021|partner|25-64|31620638.16|13882|1482251.595|13882|2277.8157441|106.77507527
primary_sector|after_index|no|bd_01#inc_2016_2021|pooled|25-64|67864016.838|28710.090433|2927419.189|28710.090433|2363.7688288|101.96481951
primary_sector|after_index|no|bd_01#inc_2016_2021|sibling|25-64|9366230.1846|4228|158388.47572|4228|2215.286231|37.461796528
primary_sector|after_index|no|bd_01#inc_2016_2021|child|65+|10930184.32|5050|627369.33651|5050|2164.3929347|124.23155178
primary_sector|after_index|no|bd_01#inc_2016_2021|partner|65+|19137249.912|5161|920332.83389|5161|3708.0507483|178.32451732
primary_sector|after_index|no|bd_01#inc_2016_2021|pooled|65+|30067434.232|10211|1547702.1704|10211|2944.6121077|151.57204685
primary_sector|after_index|yes|bd_01#inc_2016_2021|father|0-24|3928253.0356|2166|-152871.2508|2166|1813.5978927|-70.57767809
primary_sector|after_index|yes|bd_01#inc_2016_2021|mother|0-24|7303407.4323|2661|659950.72869|2661|2744.6100835|248.00854141
primary_sector|after_index|yes|bd_01#inc_2016_2021|child|25-64|8317633.4324|5023.7042219|1144665.9787|5023.7042219|1655.6773777|227.85298021
primary_sector|after_index|yes|bd_01#inc_2016_2021|parent|25-64|15738377.031|4635|462501.62704|4635|3395.5505999|99.784601303
primary_sector|after_index|yes|bd_01#inc_2016_2021|partner|25-64|30195095.779|13310|1387459.4206|13310|2268.6022373|104.24187983
primary_sector|after_index|yes|bd_01#inc_2016_2021|pooled|25-64|58733405.064|25095.704222|3139958.6206|25095.704222|2340.3768448|125.11936676
primary_sector|after_index|yes|bd_01#inc_2016_2021|sibling|25-64|4482298.8219|2127|145331.59429|2127|2107.3337198|68.327030696
primary_sector|after_index|yes|bd_01#inc_2016_2021|child|65+|9963685.8569|4646|125060.92676|4646|2144.5729352|26.917978209
primary_sector|after_index|yes|bd_01#inc_2016_2021|partner|65+|18489440.616|4954|811826.4157|4954|3732.2245894|163.87291395
primary_sector|after_index|yes|bd_01#inc_2016_2021|pooled|65+|28453126.473|9600|936887.34246|9600|2963.8673409|97.592431506
primary_sector|before_index|no|bd_01#inc_2016_2021|father|0-24|4290371.3663|2264|315263.07837|2264|1895.0403562|139.25047631
primary_sector|before_index|no|bd_01#inc_2016_2021|mother|0-24|7605405.2413|2767|619037.96719|2767|2748.6104956|223.72170842
primary_sector|before_index|no|bd_01#inc_2016_2021|child|25-64|8969205.2579|5432.0904334|1071384.0925|5432.0904334|1651.1516824|197.2323741
primary_sector|before_index|no|bd_01#inc_2016_2021|parent|25-64|17623950.195|5168|546972.88217|5168|3410.207081|105.83840599
primary_sector|before_index|no|bd_01#inc_2016_2021|partner|25-64|30846318.1|13882|880590.19117|13882|2222.0370336|63.433957007
primary_sector|before_index|no|bd_01#inc_2016_2021|pooled|25-64|66705976.153|28710.090433|2627665.2268|28710.090433|2323.4331605|91.524101356
primary_sector|before_index|no|bd_01#inc_2016_2021|sibling|25-64|9266502.6001|4228|128718.06091|4228|2191.6988174|30.444196053
primary_sector|before_index|no|bd_01#inc_2016_2021|child|65+|10901529.333|5050|358234.0101|5050|2158.7186797|70.937427743
primary_sector|before_index|no|bd_01#inc_2016_2021|partner|65+|18436364.289|5161|587217.70124|5161|3572.2465199|113.77982973
primary_sector|before_index|no|bd_01#inc_2016_2021|pooled|65+|29337893.622|10211|945451.71134|10211|2873.1655687|92.591490681
primary_sector|before_index|yes|bd_01#inc_2016_2021|father|0-24|4036636.2318|2166|219414.19248|2166|1863.6363028|101.29925784
primary_sector|before_index|yes|bd_01#inc_2016_2021|mother|0-24|7280863.0042|2661|625224.46334|2661|2736.1379197|234.95846048
primary_sector|before_index|yes|bd_01#inc_2016_2021|child|25-64|8150151.6412|5023.7042219|818683.38589|5023.7042219|1622.3390712|162.96408979
primary_sector|before_index|yes|bd_01#inc_2016_2021|parent|25-64|15636206.209|4635|813964.67192|4635|3373.5072727|175.61265845
primary_sector|before_index|yes|bd_01#inc_2016_2021|partner|25-64|29462090.632|13310|735319.90549|13310|2213.5304758|55.245672839
primary_sector|before_index|yes|bd_01#inc_2016_2021|pooled|25-64|57570944.409|25095.704222|2417124.4308|25095.704222|2294.0557436|96.316262313
primary_sector|before_index|yes|bd_01#inc_2016_2021|sibling|25-64|4322495.9265|2127|49156.46747|2127|2032.2030684|23.110704029
primary_sector|before_index|yes|bd_01#inc_2016_2021|child|65+|9922092.0017|4646|515469.72551|4646|2135.6203189|110.94914454
primary_sector|before_index|yes|bd_01#inc_2016_2021|partner|65+|17766658.699|4954|557591.00889|4954|3586.3259384|112.55369578
primary_sector|before_index|yes|bd_01#inc_2016_2021|pooled|65+|27688750.701|9600|1073060.7344|9600|2884.2448646|111.77715983
primary_sector|after_index|no|bd_01#prev_2021|father|0-24|2865623.67|1527|30033.98898|1527|1876.6363261|19.668624086
primary_sector|after_index|no|bd_01#prev_2021|mother|0-24|5237236.2751|1807|431169.08894|1807|2898.3045242|238.6104532
primary_sector|after_index|no|bd_01#prev_2021|child|25-64|40647549.828|21926.081967|4965834.9074|21926.081967|1853.8446535|226.4807235
primary_sector|after_index|no|bd_01#prev_2021|parent|25-64|67946579.928|18841|-850165.2484|18841|3606.3149476|-45.1231489
primary_sector|after_index|no|bd_01#prev_2021|partner|25-64|89988912.734|36558|3570119.8237|36558|2461.5381786|97.65632211
primary_sector|after_index|no|bd_01#prev_2021|pooled|25-64|243694071.87|96108.081967|8744737.2429|96108.081967|2535.625172|90.988573114
primary_sector|after_index|no|bd_01#prev_2021|sibling|25-64|45111029.38|18783|1058947.7603|18783|2401.6945844|56.377988624
primary_sector|after_index|no|bd_01#prev_2021|child|65+|47451780.431|21213|2280679.763|21213|2236.9198336|107.51330613
primary_sector|after_index|no|bd_01#prev_2021|partner|65+|68165579.005|18449|2021010.831|18449|3694.811589|109.54581988
primary_sector|after_index|no|bd_01#prev_2021|pooled|65+|115617359.44|39662|4301690.5939|39662|2915.0662961|108.45874121
primary_sector|after_index|yes|bd_01#prev_2021|father|0-24|2692066.7382|1459|-41681.6905|1459|1845.1451255|-28.56867066
primary_sector|after_index|yes|bd_01#prev_2021|mother|0-24|5050004.6593|1736|532220.29254|1736|2908.988859|306.57850953
primary_sector|after_index|yes|bd_01#prev_2021|child|25-64|36509042.915|20082.434426|3368198.2779|20082.434426|1817.9590253|167.71862446
primary_sector|after_index|yes|bd_01#prev_2021|parent|25-64|59362482.108|16545|883916.6594|16545|3587.940895|53.425002079
primary_sector|after_index|yes|bd_01#prev_2021|partner|25-64|85157407.303|34724|3037184.515|34724|2452.407767|87.46643575
primary_sector|after_index|yes|bd_01#prev_2021|pooled|25-64|204481269.27|81411.434426|7831247.4955|81411.434426|2511.7020811|96.193459195
primary_sector|after_index|yes|bd_01#prev_2021|sibling|25-64|23452336.949|10060|541948.04326|10060|2331.2462176|53.871574877
primary_sector|after_index|yes|bd_01#prev_2021|child|65+|43187989.004|19434|2166452.6212|19434|2222.2902647|111.47744269
primary_sector|after_index|yes|bd_01#prev_2021|partner|65+|65803245.059|17754|2342470.1796|17754|3706.389831|131.94041791
primary_sector|after_index|yes|bd_01#prev_2021|pooled|65+|108991234.06|37188|4508922.8007|37188|2930.8173083|121.24671401
primary_sector|before_index|no|bd_01#prev_2021|father|0-24|2715325.0442|1527|159507.22242|1527|1778.2089353|104.45790597
primary_sector|before_index|no|bd_01#prev_2021|mother|0-24|5079755.9706|1807|455639.39326|1807|2811.1543833|252.15240357
primary_sector|before_index|no|bd_01#prev_2021|child|25-64|38675517.322|21926.081967|4484704.7934|21926.081967|1763.9046219|204.53744541
primary_sector|before_index|no|bd_01#prev_2021|parent|25-64|66718766.036|18841|-406754.6361|18841|3541.1478178|-21.58880294
primary_sector|before_index|no|bd_01#prev_2021|partner|25-64|85675323.785|36558|4230083.819|36558|2343.5451552|115.70884127
primary_sector|before_index|no|bd_01#prev_2021|pooled|25-64|233464038.28|96108.081967|9155151.3108|96108.081967|2429.1821614|95.258911877
primary_sector|before_index|no|bd_01#prev_2021|sibling|25-64|42394431.134|18783|847117.33454|18783|2257.0638947|45.100214797
primary_sector|before_index|no|bd_01#prev_2021|child|65+|45737261.444|21213|2769196.1376|21213|2156.0958584|130.54240973
primary_sector|before_index|no|bd_01#prev_2021|partner|65+|67597227.643|18449|2671599.9067|18449|3664.0049674|144.81001174
primary_sector|before_index|no|bd_01#prev_2021|pooled|65+|113334489.09|39662|5440796.0443|39662|2857.5081712|137.1790642
primary_sector|before_index|yes|bd_01#prev_2021|father|0-24|2549006.4575|1459|41074.79262|1459|1747.0914719|28.152702276
primary_sector|before_index|yes|bd_01#prev_2021|mother|0-24|4904809.8779|1736|570182.94727|1736|2825.3513122|328.4463982
primary_sector|before_index|yes|bd_01#prev_2021|child|25-64|34689547.378|20082.434426|2846270.575|20082.434426|1727.3576819|141.72935982
primary_sector|before_index|yes|bd_01#prev_2021|parent|25-64|58163955.757|16545|994986.81013|16545|3515.5004991|60.138217596
primary_sector|before_index|yes|bd_01#prev_2021|partner|25-64|81060344.566|34724|2667791.0077|34724|2334.4184013|76.828447406
primary_sector|before_index|yes|bd_01#prev_2021|pooled|25-64|195846936.1|81411.434426|7016829.3795|81411.434426|2405.6440901|86.189727879
primary_sector|before_index|yes|bd_01#prev_2021|sibling|25-64|21933088.394|10060|507780.98665|10060|2180.2274745|50.475247182
primary_sector|before_index|yes|bd_01#prev_2021|child|65+|41571393.505|19434|2511308.4665|19434|2139.106386|129.22241775
primary_sector|before_index|yes|bd_01#prev_2021|partner|65+|65327137.222|17754|2727472.6436|17754|3679.5728975|153.62581073
primary_sector|before_index|yes|bd_01#prev_2021|pooled|65+|106898530.73|37188|5238781.1101|37188|2874.5436896|140.87289207
primary_sector|after_index|no|bd_02#inc_2016_2021|father|0-24|43624705.048|24599|2914507.4595|24599|1773.4340846|118.48072928
primary_sector|after_index|no|bd_02#inc_2016_2021|mother|0-24|65456436.855|23853|8895681.3931|23853|2744.1595126|372.93763439
primary_sector|after_index|no|bd_02#inc_2016_2021|child|25-64|14467417.366|9305.0499064|1475617.3518|9305.0499064|1554.7920228|158.58242209
primary_sector|after_index|no|bd_02#inc_2016_2021|parent|25-64|35606350.706|11185|1429534.072|11185|3183.4019406|127.80814233
primary_sector|after_index|no|bd_02#inc_2016_2021|partner|25-64|59175891.251|28089|8563631.1984|28089|2106.7283012|304.87490471
primary_sector|after_index|no|bd_02#inc_2016_2021|pooled|25-64|124771933.67|55948.049906|12368636.328|55948.049906|2230.1391|221.07359146
primary_sector|after_index|no|bd_02#inc_2016_2021|sibling|25-64|15522274.343|7369|899853.70549|7369|2106.42887|122.11340826
primary_sector|after_index|no|bd_02#inc_2016_2021|child|65+|23845383.186|10514|1772678.3557|10514|2267.9649216|168.60170779
primary_sector|after_index|no|bd_02#inc_2016_2021|partner|65+|32639695.815|8606|831118.37399|8606|3792.6674199|96.57429398
primary_sector|after_index|no|bd_02#inc_2016_2021|pooled|65+|56485079.001|19120|2603796.7297|19120|2954.2405335|136.18183733
primary_sector|after_index|yes|bd_02#inc_2016_2021|father|0-24|41780277.221|23768|3084376.1302|23768|1757.8373115|129.77011655
primary_sector|after_index|yes|bd_02#inc_2016_2021|mother|0-24|63128683.95|23077|9021458.261|23077|2735.567186|390.92855488
primary_sector|after_index|yes|bd_02#inc_2016_2021|child|25-64|13626981.476|8788.9454675|1610551.9844|8788.9454675|1550.4683157|183.24746585
primary_sector|after_index|yes|bd_02#inc_2016_2021|parent|25-64|32229917.143|10247|2417476.2056|10247|3145.3027367|235.920387
primary_sector|after_index|yes|bd_02#inc_2016_2021|partner|25-64|56342002.535|26957|7268102.3043|26957|2090.0694638|269.61836645
primary_sector|after_index|yes|bd_02#inc_2016_2021|pooled|25-64|109737128.7|49573.945467|11525042.623|49573.945467|2213.6049021|232.48185139
primary_sector|after_index|yes|bd_02#inc_2016_2021|sibling|25-64|7538227.5502|3581|228912.12883|3581|2105.0621475|63.924079539
primary_sector|after_index|yes|bd_02#inc_2016_2021|child|65+|22708921.234|10034|1281328.9067|10034|2263.1972528|127.69871504
